File: ul3   18.02.20  02:59:11
Comment: ul3
                    P1Y374-L                                P1Y373-R                                
Time[secs]          Force[N]            Time[secs]          Force[N]            
       3.465          20.000                   3.465           0.000            
       3.470          20.000                   3.470           2.500            
       3.475          20.000                   3.475           0.000            
       3.480          14.800                   3.480           0.000            
       3.485           7.200                   3.485           0.000            
       3.490           4.800                   3.490           2.500            
       3.495          10.000                   3.495           0.000            
       3.500           4.800                   3.500           0.000            
       3.505          14.800                   3.505           2.500            
       3.510           7.200                   3.510           0.000            
       3.515          10.000                   3.515           0.000            
       3.520           0.000                   3.520           2.500            
       3.525           7.500                   3.525           7.500            
       3.530           0.000                   3.530           0.000            
       3.535           0.000                   3.535           7.500            
       3.540           0.000                   3.540           0.000            
       3.545           0.000                   3.545           2.490            
       3.550           0.000                   3.550           0.000            
       3.555           0.000                   3.555           2.490            
       3.560           0.000                   3.560           0.000            
       3.565           0.000                   3.565           0.000            
       3.570           0.000                   3.570           2.490            
       3.575           0.000                   3.575           2.490            
       3.580           0.000                   3.580           7.500            
       3.585           0.000                   3.585           0.000            
       3.590           0.000                   3.590           4.980            
       3.595           0.000                   3.595           4.980            
       3.600           0.000                   3.600           9.990            
       3.605           0.000                   3.605          12.420            
       3.610           0.000                   3.610           2.430            
       3.615           0.000                   3.615           4.950            
       3.620           0.000                   3.620          12.420            
       3.625           0.000                   3.625          12.420            
       3.630           0.000                   3.630           9.990            
       3.635           0.000                   3.635           7.470            
       3.640           0.000                   3.640          17.460            
       3.645           0.000                   3.645          17.460            
       3.650           0.000                   3.650          19.980            
       3.655          80.600                   3.655          22.500            
       3.660         419.120                   3.660          17.460            
       3.665         838.240                   3.665          17.460            
       3.670        1007.500                   3.670          19.980            
       3.675         809.360                   3.675          27.500            
       3.680         857.680                   3.680          22.440            
       3.685        1014.720                   3.685          22.440            
       3.690        1244.240                   3.690          17.490            
       3.695        1594.560                   3.695          22.440            
       3.700        2041.520                   3.700          22.440            
       3.705        2488.480                   3.705          19.910            
       3.710        2875.040                   3.710          24.970            
       3.715        3020.000                   3.715          19.910            
       3.720        2923.360                   3.720          24.970            
       3.725        2766.320                   3.725          14.960            
       3.730        2573.040                   3.730          14.960            
       3.735        2416.000                   3.735          19.910            
       3.740        2295.200                   3.740          14.960            
       3.745        2222.720                   3.745          17.490            
       3.750        2172.500                   3.750          22.500            
       3.755        2120.360                   3.755          12.420            
       3.760        2059.530                   3.760           9.990            
       3.765        1963.940                   3.765          17.460            
       3.770        1885.730                   3.770           9.990            
       3.775        1816.210                   3.775           7.470            
       3.780        1781.450                   3.780           9.990            
       3.785        1703.240                   3.785           4.950            
       3.790        1642.410                   3.790           2.430            
       3.795        1590.270                   3.795           4.950            
       3.800        1529.440                   3.800           4.950            
       3.805        1485.990                   3.805           4.950            
       3.810        1442.540                   3.810           2.430            
       3.815        1433.850                   3.815           7.470            
       3.820        1433.850                   3.820           2.430            
       3.825        1457.340                   3.825          10.000            
       3.830        1457.340                   3.830           5.000            
       3.835        1464.150                   3.835           2.500            
       3.840        1484.580                   3.840           7.500            
       3.845        1511.820                   3.845           5.000            
       3.850        1539.060                   3.850           7.500            
       3.855        1566.300                   3.855           5.000            
       3.860        1586.730                   3.860           7.500            
       3.865        1607.160                   3.865          12.500            
       3.870        1634.400                   3.870          10.000            
       3.875        1654.830                   3.875           0.000            
       3.880        1668.450                   3.880           5.000            
       3.885        1682.070                   3.885           5.000            
       3.890        1688.880                   3.890           5.000            
       3.895        1702.500                   3.895           5.000            
       3.900        1705.560                   3.900          12.500            
       3.905        1705.560                   3.905          10.000            
       3.910        1726.530                   3.910           0.000            
       3.915        1740.510                   3.915           2.500            
       3.920        1747.500                   3.920           2.500            
       3.925        1740.510                   3.925           5.000            
       3.930        1719.540                   3.930           2.500            
       3.935        1698.570                   3.935           2.500            
       3.940        1656.630                   3.940           2.500            
       3.945        1614.690                   3.945           5.000            
       3.950        1579.740                   3.950           0.000            
       3.955        1537.800                   3.955           2.500            
       3.960        1516.830                   3.960           2.500            
       3.965        1502.850                   3.965           5.000            
       3.970        1474.890                   3.970           0.000            
       3.975        1470.000                   3.975          10.000            
       3.980        1452.360                   3.980           5.000            
       3.985        1446.480                   3.985           0.000            
       3.990        1446.480                   3.990           2.480            
       3.995        1434.720                   3.995           2.480            
       4.000        1434.720                   4.000           0.000            
       4.005        1434.720                   4.005           0.000            
       4.010        1428.840                   4.010           0.000            
       4.015        1422.960                   4.015           0.000            
       4.020        1405.320                   4.020           0.000            
       4.025        1399.440                   4.025           2.480            
       4.030        1387.680                   4.030           0.000            
       4.035        1370.040                   4.035           0.000            
       4.040        1358.280                   4.040           0.000            
       4.045        1346.520                   4.045           2.480            
       4.050        1350.000                   4.050           5.000            
       4.055        1323.000                   4.055           7.480            
       4.060        1333.800                   4.060           5.000            
       4.065        1328.400                   4.065           0.000            
       4.070        1312.200                   4.070           0.000            
       4.075        1317.600                   4.075          10.000            
       4.080        1306.800                   4.080           0.000            
       4.085        1296.000                   4.085           0.000            
       4.090        1290.600                   4.090           0.000            
       4.095        1285.200                   4.095           0.000            
       4.100        1274.400                   4.100           0.000            
       4.105        1269.000                   4.105           0.000            
       4.110        1252.800                   4.110           0.000            
       4.115        1247.400                   4.115           0.000            
       4.120        1236.600                   4.120           2.480            
       4.125        1235.000                   4.125           7.500            
       4.130        1220.180                   4.130           4.980            
       4.135        1210.300                   4.135           0.000            
       4.140        1215.240                   4.140           0.000            
       4.145        1215.240                   4.145           0.000            
       4.150        1215.240                   4.150           0.000            
       4.155        1210.300                   4.155           0.000            
       4.160        1200.420                   4.160           2.490            
       4.165        1195.480                   4.165           0.000            
       4.170        1200.420                   4.170           2.490            
       4.175        1200.420                   4.175           0.000            
       4.180        1195.480                   4.180           0.000            
       4.185        1195.480                   4.185           2.490            
       4.190        1190.540                   4.190           0.000            
       4.195        1200.420                   4.195           0.000            
       4.200        1187.500                   4.200           2.490            
       4.205        1178.000                   4.205           0.000            
       4.210        1173.250                   4.210           2.490            
       4.215        1168.500                   4.215           2.490            
       4.220        1163.750                   4.220           0.000            
       4.225        1154.250                   4.225           0.000            
       4.230        1149.500                   4.230           7.500            
       4.235        1149.500                   4.235           0.000            
       4.240        1144.750                   4.240           2.490            
       4.245        1140.000                   4.245           0.000            
       4.250        1140.000                   4.250           0.000            
       4.255        1135.250                   4.255           2.490            
       4.260        1130.500                   4.260           4.980            
       4.265        1125.750                   4.265           0.000            
       4.270        1121.000                   4.270           0.000            
       4.275        1122.500                   4.275           2.500            
       4.280        1109.030                   4.280           5.000            
       4.285        1104.540                   4.285           0.000            
       4.290        1100.050                   4.290           2.500            
       4.295        1086.580                   4.295           5.000            
       4.300        1082.090                   4.300           0.000            
       4.305        1073.110                   4.305           0.000            
       4.310        1068.620                   4.310           0.000            
       4.315        1059.640                   4.315           0.000            
       4.320        1050.660                   4.320           2.500            
       4.325        1046.170                   4.325           2.500            
       4.330        1037.190                   4.330           0.000            
       4.335        1032.700                   4.335           0.000            
       4.340        1023.720                   4.340           0.000            
       4.345        1014.740                   4.345           0.000            
       4.350        1020.000                   4.350           5.000            
       4.355        1003.680                   4.355           2.500            
       4.360         999.600                   4.360           2.500            
       4.365         999.600                   4.365           0.000            
       4.370         987.360                   4.370           0.000            
       4.375         983.280                   4.375           0.000            
       4.380         971.040                   4.380           0.000            
       4.385         979.200                   4.385           0.000            
       4.390         971.040                   4.390           2.500            
       4.395         971.040                   4.395           0.000            
       4.400         966.960                   4.400           0.000            
       4.405         966.960                   4.405           5.000            
       4.410         966.960                   4.410           0.000            
       4.415         962.880                   4.415           5.000            
       4.420         954.720                   4.420           0.000            
       4.425         965.000                   4.425           5.000            
       4.430         953.420                   4.430           2.500            
       4.435         953.420                   4.435           0.000            
       4.440         949.560                   4.440           0.000            
       4.445         949.560                   4.445           0.000            
       4.450         941.840                   4.450           0.000            
       4.455         941.840                   4.455           2.500            
       4.460         934.120                   4.460           0.000            
       4.465         934.120                   4.465           0.000            
       4.470         934.120                   4.470           2.500            
       4.475         930.260                   4.475           0.000            
       4.480         926.400                   4.480           0.000            
       4.485         926.400                   4.485           2.500            
       4.490         914.820                   4.490           2.500            
       4.495         907.100                   4.495           0.000            
       4.500         907.500                   4.500           7.500            
       4.505         900.240                   4.505           2.490            
       4.510         874.830                   4.510           0.000            
       4.515         874.830                   4.515           0.000            
       4.520         856.680                   4.520           0.000            
       4.525         842.160                   4.525           0.000            
       4.530         831.270                   4.530           0.000            
       4.535         824.010                   4.535           4.980            
       4.540         809.490                   4.540           0.000            
       4.545         794.970                   4.545           0.000            
       4.550         791.340                   4.550           0.000            
       4.555         787.710                   4.555           0.000            
       4.560         776.820                   4.560           2.490            
       4.565         762.300                   4.565           0.000            
       4.570         755.040                   4.570           0.000            
       4.575         755.000                   4.575           7.500            
       4.580         745.940                   4.580           0.000            
       4.585         739.900                   4.585           2.490            
       4.590         733.860                   4.590           0.000            
       4.595         733.860                   4.595           0.000            
       4.600         730.840                   4.600           0.000            
       4.605         730.840                   4.605           0.000            
       4.610         721.780                   4.610           0.000            
       4.615         733.860                   4.615           2.490            
       4.620         724.800                   4.620           0.000            
       4.625         724.800                   4.625           0.000            
       4.630         724.800                   4.630           0.000            
       4.635         724.800                   4.635           0.000            
       4.640         727.820                   4.640           0.000            
       4.645         733.860                   4.645           0.000            
       4.650         743.040                   4.650           5.000            
       4.655         739.600                   4.655           0.000            
       4.660         753.360                   4.660           0.000            
       4.665         753.360                   4.665           0.000            
       4.670         763.680                   4.670           0.000            
       4.675         760.240                   4.675           5.000            
       4.680         777.440                   4.680           0.000            
       4.685         780.880                   4.685           0.000            
       4.690         787.760                   4.690           0.000            
       4.695         801.520                   4.695           0.000            
       4.700         811.840                   4.700           0.000            
       4.705         822.160                   4.705           5.000            
       4.710         832.480                   4.710           0.000            
       4.715         842.800                   4.715           0.000            
       4.720         860.000                   4.720           0.000            
       4.725         871.360                   4.725           7.500            
       4.730         879.140                   4.730           2.490            
       4.735         902.480                   4.735           0.000            
       4.740         902.480                   4.740           0.000            
       4.745         906.370                   4.745           0.000            
       4.750         921.930                   4.750           0.000            
       4.755         933.600                   4.755           0.000            
       4.760         941.380                   4.760           0.000            
       4.765         941.380                   4.765           0.000            
       4.770         949.160                   4.770           0.000            
       4.775         956.940                   4.775           0.000            
       4.780         964.720                   4.780           0.000            
       4.785         972.500                   4.785           0.000            
       4.790         972.500                   4.790           0.000            
       4.795         972.500                   4.795           0.000            
       4.800         980.000                   4.800           5.000            
       4.805         968.240                   4.805           5.000            
       4.810         968.240                   4.810           0.000            
       4.815         964.320                   4.815           2.480            
       4.820         964.320                   4.820           0.000            
       4.825         956.480                   4.825           2.480            
       4.830         956.480                   4.830           5.000            
       4.835         948.640                   4.835           2.480            
       4.840         944.720                   4.840           2.480            
       4.845         948.640                   4.845           2.480            
       4.850         940.800                   4.850          10.000            
       4.855         936.880                   4.855           2.480            
       4.860         936.880                   4.860           0.000            
       4.865         929.040                   4.865           5.000            
       4.870         929.040                   4.870           0.000            
       4.875         930.000                   4.875           7.480            
       4.880         918.840                   4.880           5.000            
       4.885         918.840                   4.885           2.480            
       4.890         918.840                   4.890           0.000            
       4.895         911.400                   4.895           0.000            
       4.900         911.400                   4.900           0.000            
       4.905         907.680                   4.905           2.480            
       4.910         911.400                   4.910           2.480            
       4.915         911.400                   4.915           2.480            
       4.920         911.400                   4.920           0.000            
       4.925         918.840                   4.925           5.000            
       4.930         911.400                   4.930           5.000            
       4.935         915.120                   4.935           0.000            
       4.940         915.120                   4.940          10.000            
       4.945         918.840                   4.945           0.000            
       4.950         929.710                   4.950          12.500            
       4.955         929.710                   4.955           7.500            
       4.960         929.710                   4.960           2.500            
       4.965         929.710                   4.965           0.000            
       4.970         933.600                   4.970           5.000            
       4.975         937.490                   4.975           2.500            
       4.980         949.160                   4.980           5.000            
       4.985         949.160                   4.985           5.000            
       4.990         949.160                   4.990           2.500            
       4.995         949.160                   4.995           5.000            
       5.000         960.830                   5.000          10.000            
       5.005         956.940                   5.005          10.000            
       5.010         964.720                   5.010          10.000            
       5.015         972.500                   5.015           5.000            
       5.020         964.720                   5.020           7.500            
       5.025         974.160                   5.025          12.500            
       5.030         974.160                   5.030          10.000            
       5.035         974.160                   5.035          12.500            
       5.040         974.160                   5.040           7.500            
       5.045         982.080                   5.045           2.500            
       5.050         982.080                   5.050           5.000            
       5.055         982.080                   5.055          10.000            
       5.060         982.080                   5.060           5.000            
       5.065         990.000                   5.065           7.500            
       5.070         982.080                   5.070           5.000            
       5.075         982.080                   5.075           5.000            
       5.080         974.160                   5.080           0.000            
       5.085         974.160                   5.085           2.500            
       5.090         978.120                   5.090           0.000            
       5.095         982.080                   5.095           2.500            
       5.100         978.570                   5.100           2.500            
       5.105         982.500                   5.105           2.500            
       5.110         974.640                   5.110           2.500            
       5.115         974.640                   5.115           2.500            
       5.120         974.640                   5.120           5.000            
       5.125         966.780                   5.125           5.000            
       5.130         966.780                   5.130           0.000            
       5.135         970.710                   5.135           2.500            
       5.140         966.780                   5.140           0.000            
       5.145         974.640                   5.145           0.000            
       5.150         966.780                   5.150           0.000            
       5.155         962.850                   5.155           5.000            
       5.160         966.780                   5.160           0.000            
       5.165         962.850                   5.165           0.000            
       5.170         958.920                   5.170           0.000            
       5.175         967.500                   5.175           7.500            
       5.180         955.890                   5.180           0.000            
       5.185         952.020                   5.185           0.000            
       5.190         959.760                   5.190           0.000            
       5.195         952.020                   5.195           0.000            
       5.200         952.020                   5.200           2.490            
       5.205         944.280                   5.205           0.000            
       5.210         952.020                   5.210           2.490            
       5.215         948.150                   5.215           7.500            
       5.220         944.280                   5.220           0.000            
       5.225         944.280                   5.225           0.000            
       5.230         944.280                   5.230           0.000            
       5.235         944.280                   5.235           0.000            
       5.240         948.150                   5.240           0.000            
       5.245         955.890                   5.245           0.000            
       5.250         954.800                   5.250           2.500            
       5.255         943.250                   5.255           0.000            
       5.260         947.100                   5.260           0.000            
       5.265         943.250                   5.265           0.000            
       5.270         939.400                   5.270           0.000            
       5.275         943.250                   5.275           0.000            
       5.280         943.250                   5.280           0.000            
       5.285         943.250                   5.285           0.000            
       5.290         939.400                   5.290           0.000            
       5.295         943.250                   5.295           0.000            
       5.300         950.950                   5.300           0.000            
       5.305         950.950                   5.305           0.000            
       5.310         954.800                   5.310           0.000            
       5.315         954.800                   5.315           0.000            
       5.320         962.500                   5.320           0.000            
       5.325         968.240                   5.325           5.000            
       5.330         964.320                   5.330           0.000            
       5.335         964.320                   5.335           0.000            
       5.340         960.400                   5.340           0.000            
       5.345         972.160                   5.345           0.000            
       5.350         972.160                   5.350           0.000            
       5.355         972.160                   5.355           0.000            
       5.360         972.160                   5.360           0.000            
       5.365         972.160                   5.365           0.000            
       5.370         976.080                   5.370           2.500            
       5.375         972.160                   5.375           0.000            
       5.380         976.080                   5.380           0.000            
       5.385         972.160                   5.385           0.000            
       5.390         972.160                   5.390           0.000            
       5.395         980.000                   5.395           0.000            
       5.400         990.000                   5.400           2.500            
       5.405         974.160                   5.405           0.000            
       5.410         986.040                   5.410           0.000            
       5.415         982.080                   5.415           0.000            
       5.420         982.080                   5.420           0.000            
       5.425         986.040                   5.425           0.000            
       5.430         974.160                   5.430           0.000            
       5.435         982.080                   5.435           0.000            
       5.440         986.040                   5.440           0.000            
       5.445         990.000                   5.445           0.000            
       5.450         982.080                   5.450           0.000            
       5.455         982.080                   5.455           0.000            
       5.460         986.040                   5.460           0.000            
       5.465         982.080                   5.465           0.000            
       5.470         986.040                   5.470           0.000            
       5.475         992.500                   5.475           0.000            
       5.480         984.560                   5.480           0.000            
       5.485         984.560                   5.485           2.500            
       5.490         988.530                   5.490           0.000            
       5.495         984.560                   5.495           2.500            
       5.500         984.560                   5.500           2.500            
       5.505         976.620                   5.505           0.000            
       5.510         984.560                   5.510           0.000            
       5.515         984.560                   5.515           2.500            
       5.520         976.620                   5.520           0.000            
       5.525         976.620                   5.525           0.000            
       5.530         972.650                   5.530           0.000            
       5.535         972.650                   5.535           0.000            
       5.540         976.620                   5.540           0.000            
       5.545         976.620                   5.545           0.000            
       5.550         982.500                   5.550           7.500            
       5.555         966.780                   5.555           4.980            
       5.560         974.640                   5.560           0.000            
       5.565         970.710                   5.565           2.490            
       5.570         970.710                   5.570           0.000            
       5.575         966.780                   5.575           0.000            
       5.580         958.920                   5.580           2.490            
       5.585         958.920                   5.585           4.980            
       5.590         954.990                   5.590           0.000            
       5.595         954.990                   5.595           0.000            
       5.600         947.130                   5.600           0.000            
       5.605         954.990                   5.605           7.500            
       5.610         943.200                   5.610           0.000            
       5.615         947.130                   5.615           0.000            
       5.620         939.270                   5.620           0.000            
       5.625         945.000                   5.625           7.500            
       5.630         929.880                   5.630           0.000            
       5.635         937.440                   5.635           0.000            
       5.640         933.660                   5.640           2.490            
       5.645         933.660                   5.645           2.490            
       5.650         929.880                   5.650           0.000            
       5.655         929.880                   5.655           0.000            
       5.660         926.100                   5.660           0.000            
       5.665         922.320                   5.665           2.490            
       5.670         922.320                   5.670           2.490            
       5.675         922.320                   5.675           0.000            
       5.680         922.320                   5.680           4.980            
       5.685         914.760                   5.685           4.980            
       5.690         914.760                   5.690           4.980            
       5.695         914.760                   5.695           7.500            
       5.700         920.000                   5.700          14.040            
       5.705         912.640                   5.705          14.040            
       5.710         908.960                   5.710          21.600            
       5.715         908.960                   5.715          24.840            
       5.720         908.960                   5.720          34.560            
       5.725         908.960                   5.725          46.440            
       5.730         901.600                   5.730          61.560            
       5.735         897.920                   5.735          74.520            
       5.740         894.240                   5.740          97.200            
       5.745         894.240                   5.745         124.200            
       5.750         886.880                   5.750         149.040            
       5.755         879.520                   5.755         179.280            
       5.760         875.840                   5.760         207.360            
       5.765         868.480                   5.765         241.920            
       5.770         861.120                   5.770         270.000            
       5.775         865.000                   5.775         304.720            
       5.780         847.700                   5.780         325.230            
       5.785         847.700                   5.785         360.390            
       5.790         837.320                   5.790         392.620            
       5.795         823.480                   5.795         424.850            
       5.800         816.560                   5.800         451.220            
       5.805         799.260                   5.805         486.380            
       5.810         781.960                   5.810         509.820            
       5.815         771.580                   5.815         547.910            
       5.820         754.280                   5.820         577.210            
       5.825         743.900                   5.825         609.440            
       5.830         726.600                   5.830         635.810            
       5.835         705.840                   5.835         668.040            
       5.840         685.080                   5.840         694.410            
       5.845         664.320                   5.845         732.500            
       5.850         657.500                   5.850         753.610            
       5.855         628.570                   5.855         781.820            
       5.860         610.160                   5.860         789.880            
       5.865         589.120                   5.865         814.060            
       5.870         573.340                   5.870         838.240            
       5.875         554.930                   5.875         858.390            
       5.880         526.000                   5.880         874.510            
       5.885         512.850                   5.885         894.660            
       5.890         491.810                   5.890         906.750            
       5.895         465.510                   5.895         930.930            
       5.900         441.840                   5.900         947.050            
       5.905         418.170                   5.905         963.170            
       5.910         397.130                   5.910         979.290            
       5.915         373.460                   5.915         995.410            
       5.920         347.160                   5.920        1007.500            
       5.925         335.000                   5.925        1016.960            
       5.930         306.860                   5.930        1026.040            
       5.935         281.400                   5.935        1044.200            
       5.940         259.960                   5.940        1044.200            
       5.945         237.180                   5.945        1062.360            
       5.950         217.080                   5.950        1071.440            
       5.955         196.980                   5.955        1080.520            
       5.960         171.520                   5.960        1085.060            
       5.965         156.780                   5.965        1094.140            
       5.970         144.720                   5.970        1098.680            
       5.975         119.260                   5.975        1112.300            
       5.980          96.480                   5.980        1116.840            
       5.985          81.740                   5.985        1116.840            
       5.990          69.680                   5.990        1121.380            
       5.995          29.480                   5.995        1135.000            
       6.000          20.000                   6.000        1142.500            
       6.005          12.480                   6.005        1133.360            
       6.010           0.000                   6.010        1133.360            
       6.015           0.000                   6.015        1128.790            
       6.020           0.000                   6.020        1133.360            
       6.025           0.000                   6.025        1142.500            
       6.030           0.000                   6.030        1137.930            
       6.035           0.000                   6.035        1133.360            
       6.040           0.000                   6.040        1133.360            
       6.045           0.000                   6.045        1133.360            
       6.050           0.000                   6.050        1133.360            
       6.055           0.000                   6.055        1142.500            
       6.060           0.000                   6.060        1137.930            
       6.065           0.000                   6.065        1133.360            
       6.070           0.000                   6.070        1133.360            
       6.075           0.000                   6.075        1145.000            
       6.080           0.000                   6.080        1131.260            
       6.085           0.000                   6.085        1131.260            
       6.090           0.000                   6.090        1126.680            
       6.095           0.000                   6.095        1122.100            
       6.100           0.000                   6.100        1112.940            
       6.105           0.000                   6.105        1112.940            
       6.110           0.000                   6.110        1108.360            
       6.115           0.000                   6.115        1099.200            
       6.120           0.000                   6.120        1094.620            
       6.125           0.000                   6.125        1094.620            
       6.130           0.000                   6.130        1076.300            
       6.135           0.000                   6.135        1076.300            
       6.140           0.000                   6.140        1071.720            
       6.145           0.000                   6.145        1067.140            
       6.150           0.000                   6.150        1065.000            
       6.155           0.000                   6.155        1047.960            
       6.160           0.000                   6.160        1052.220            
       6.165           0.000                   6.165        1043.700            
       6.170           0.000                   6.170        1043.700            
       6.175           0.000                   6.175        1043.700            
       6.180           0.000                   6.180        1039.440            
       6.185           0.000                   6.185        1035.180            
       6.190           0.000                   6.190        1035.180            
       6.195           0.000                   6.195        1030.920            
       6.200           0.000                   6.200        1043.700            
       6.205           0.000                   6.205        1039.440            
       6.210           0.000                   6.210        1039.440            
       6.215           0.000                   6.215        1043.700            
       6.220           0.000                   6.220        1043.700            
       6.225           0.000                   6.225        1052.500            
       6.230           0.000                   6.230        1044.080            
       6.235           0.000                   6.235        1039.870            
       6.240           0.000                   6.240        1039.870            
       6.245           0.000                   6.245        1044.080            
       6.250           0.000                   6.250        1044.080            
       6.255           0.000                   6.255        1048.290            
       6.260           0.000                   6.260        1048.290            
       6.265           0.000                   6.265        1048.290            
       6.270           0.000                   6.270        1044.080            
       6.275           0.000                   6.275        1044.080            
       6.280           0.000                   6.280        1044.080            
       6.285           0.000                   6.285        1039.870            
       6.290           0.000                   6.290        1044.080            
       6.295           0.000                   6.295        1044.080            
       6.300           0.000                   6.300        1049.040            
       6.305           0.000                   6.305        1044.810            
       6.310           0.000                   6.310        1036.350            
       6.315           0.000                   6.315        1049.040            
       6.320           0.000                   6.320        1040.580            
       6.325           0.000                   6.325        1044.810            
       6.330           0.000                   6.330        1044.810            
       6.335           0.000                   6.335        1049.040            
       6.340           0.000                   6.340        1044.810            
       6.345           0.000                   6.345        1049.040            
       6.350           0.000                   6.350        1057.500            
       6.355           0.000                   6.355        1053.270            
       6.360           0.000                   6.360        1057.500            
       6.365           0.000                   6.365        1053.270            
       6.370           0.000                   6.370        1053.270            
       6.375           0.000                   6.375        1060.000            
       6.380           0.000                   6.380        1051.520            
       6.385           0.000                   6.385        1051.520            
       6.390           0.000                   6.390        1051.520            
       6.395           0.000                   6.395        1051.520            
       6.400           0.000                   6.400        1051.520            
       6.405           0.000                   6.405        1051.520            
       6.410           0.000                   6.410        1047.280            
       6.415           0.000                   6.415        1051.520            
       6.420           0.000                   6.420        1047.280            
       6.425           0.000                   6.425        1047.280            
       6.430           0.000                   6.430        1043.040            
       6.435           0.000                   6.435        1038.800            
       6.440           0.000                   6.440        1038.800            
       6.445           0.000                   6.445        1026.080            
       6.450           0.000                   6.450        1027.500            
       6.455           0.000                   6.455        1019.280            
       6.460           0.000                   6.460        1019.280            
       6.465           0.000                   6.465        1011.060            
       6.470           0.000                   6.470        1006.950            
       6.475           0.000                   6.475         994.620            
       6.480           0.000                   6.480         986.400            
       6.485           0.000                   6.485         994.620            
       6.490           0.000                   6.490         986.400            
       6.495           0.000                   6.495         982.290            
       6.500           0.000                   6.500         974.070            
       6.505           0.000                   6.505         974.070            
       6.510           0.000                   6.510         974.070            
       6.515           0.000                   6.515         965.850            
       6.520           0.000                   6.520         965.850            
       6.525           0.000                   6.525         970.000            
       6.530           0.000                   6.530         954.480            
       6.535           0.000                   6.535         958.360            
       6.540           0.000                   6.540         954.480            
       6.545           0.000                   6.545         954.480            
       6.550           0.000                   6.550         950.600            
       6.555           0.000                   6.555         954.480            
       6.560           0.000                   6.560         946.720            
       6.565           0.000                   6.565         946.720            
       6.570           0.000                   6.570         938.960            
       6.575           0.000                   6.575         946.720            
       6.580           0.000                   6.580         935.080            
       6.585           0.000                   6.585         946.720            
       6.590           0.000                   6.590         938.960            
       6.595           0.000                   6.595         938.960            
       6.600           0.000                   6.600         940.000            
       6.605           0.000                   6.605         932.480            
       6.610           0.000                   6.610         932.480            
       6.615           0.000                   6.615         924.960            
       6.620           0.000                   6.620         932.480            
       6.625           0.000                   6.625         932.480            
       6.630           0.000                   6.630         924.960            
       6.635           0.000                   6.635         940.000            
       6.640           0.000                   6.640         924.960            
       6.645           0.000                   6.645         917.440            
       6.650           0.000                   6.650         924.960            
       6.655           0.000                   6.655         924.960            
       6.660           0.000                   6.660         917.440            
       6.665           0.000                   6.665         917.440            
       6.670           0.000                   6.670         909.920            
       6.675           0.000                   6.675         920.000            
       6.680           0.000                   6.680         908.960            
       6.685           0.000                   6.685         916.320            
       6.690           0.000                   6.690         912.640            
       6.695           0.000                   6.695         908.960            
       6.700           0.000                   6.700         908.960            
       6.705           0.000                   6.705         908.960            
       6.710           0.000                   6.710         908.960            
       6.715           0.000                   6.715         901.600            
       6.720           0.000                   6.720         901.600            
       6.725           0.000                   6.725         890.560            
       6.730           0.000                   6.730         894.240            
       6.735           0.000                   6.735         886.880            
       6.740           0.000                   6.740         875.840            
       6.745           0.000                   6.745         868.480            
       6.750           0.000                   6.750         877.500            
       6.755           0.000                   6.755         859.950            
       6.760           0.000                   6.760         859.950            
       6.765           0.000                   6.765         852.930            
       6.770           0.000                   6.770         849.420            
       6.775           0.000                   6.775         838.890            
       6.780           0.000                   6.780         842.400            
       6.785           0.000                   6.785         838.890            
       6.790           0.000                   6.790         835.380            
       6.795           0.000                   6.795         835.380            
       6.800           0.000                   6.800         835.380            
       6.805           0.000                   6.805         838.890            
       6.810           0.000                   6.810         831.870            
       6.815           0.000                   6.815         842.400            
       6.820           0.000                   6.820         842.400            
       6.825           0.000                   6.825         846.680            
       6.830           0.000                   6.830         846.680            
       6.835           0.000                   6.835         843.210            
       6.840           0.000                   6.840         850.150            
       6.845           0.000                   6.845         850.150            
       6.850           0.000                   6.850         857.090            
       6.855           0.000                   6.855         857.090            
       6.860           0.000                   6.860         857.090            
       6.865           0.000                   6.865         857.090            
       6.870           0.000                   6.870         864.030            
       6.875           0.000                   6.875         867.500            
       6.880           0.000                   6.880         860.560            
       6.885           0.000                   6.885         864.030            
       6.890           0.000                   6.890         860.560            
       6.895           0.000                   6.895         853.620            
       6.900           0.000                   6.900         862.500            
       6.905           0.000                   6.905         845.250            
       6.910           0.000                   6.910         841.800            
       6.915           0.000                   6.915         824.550            
       6.920           0.000                   6.920         814.200            
       6.925           0.000                   6.925         790.050            
       6.930           0.000                   6.930         776.250            
       6.935           0.000                   6.935         755.550            
       6.940           2.120                   6.940         731.400            
       6.945          24.910                   6.945         714.150            
       6.950          44.520                   6.950         690.000            
       6.955          59.890                   6.955         669.300            
       6.960          77.380                   6.960         641.700            
       6.965          99.640                   6.965         614.100            
       6.970         132.500                   6.970         583.050            
       6.975         170.970                   6.975         562.500            
       6.980         200.160                   6.980         522.000            
       6.985         246.030                   6.985         497.250            
       6.990         279.390                   6.990         472.500            
       6.995         337.770                   6.995         438.750            
       7.000         391.980                   7.000         405.000            
       7.005         454.530                   7.005         378.000            
       7.010         508.740                   7.010         344.250            
       7.015         579.630                   7.015         317.250            
       7.020         654.690                   7.020         288.000            
       7.025         729.750                   7.025         263.250            
       7.030         817.320                   7.030         238.500            
       7.035         896.550                   7.035         216.000            
       7.040         971.610                   7.040         198.000            
       7.045        1042.500                   7.045         180.000            
       7.050        1108.870                   7.050         167.500            
       7.055        1154.860                   7.055         134.670            
