File: ul2   18.02.20  02:58:50
Comment: ul2
                    P1Y374-L                                P1Y373-R                                
Time[secs]          Force[N]            Time[secs]          Force[N]            
       3.515        1009.790                   3.515          37.500            
       3.520        1005.600                   3.520          34.950            
       3.525        1017.500                   3.525          37.410            
       3.530        1001.220                   3.530          39.730            
       3.535         997.150                   3.535          39.730            
       3.540         997.150                   3.540          44.950            
       3.545         993.080                   3.545          34.800            
       3.550         993.080                   3.550          42.340            
       3.555         997.150                   3.555          47.270            
       3.560         993.080                   3.560          52.490            
       3.565         993.080                   3.565          57.420            
       3.570         993.080                   3.570          59.740            
       3.575         997.150                   3.575          62.350            
       3.580         993.080                   3.580          62.350            
       3.585         997.150                   3.585          69.890            
       3.590         993.080                   3.590          67.280            
       3.595         997.150                   3.595          72.500            
       3.600        1002.500                   3.600          80.000            
       3.605        1002.500                   3.605          74.880            
       3.610         994.480                   3.610          74.880            
       3.615         994.480                   3.615          67.200            
       3.620         994.480                   3.620          69.760            
       3.625         994.480                   3.625          72.320            
       3.630         998.490                   3.630          72.320            
       3.635         994.480                   3.635          67.200            
       3.640         986.460                   3.640          69.760            
       3.645         986.460                   3.645          64.960            
       3.650         982.450                   3.650          67.200            
       3.655         982.450                   3.655          62.400            
       3.660         982.450                   3.660          62.400            
       3.665         982.450                   3.665          62.400            
       3.670         978.440                   3.670          62.400            
       3.675         982.500                   3.675          62.500            
       3.680         974.640                   3.680          57.500            
       3.685         962.850                   3.685          52.500            
       3.690         974.640                   3.690          52.500            
       3.695         966.780                   3.695          50.000            
       3.700         966.780                   3.700          47.500            
       3.705         966.780                   3.705          42.500            
       3.710         966.780                   3.710          47.500            
       3.715         966.780                   3.715          45.000            
       3.720         962.850                   3.720          45.000            
       3.725         958.920                   3.725          45.000            
       3.730         962.850                   3.730          37.500            
       3.735         958.920                   3.735          35.000            
       3.740         962.850                   3.740          40.000            
       3.745         962.850                   3.745          35.000            
       3.750         970.000                   3.750          40.000            
       3.755         954.480                   3.755          34.880            
       3.760         954.480                   3.760          29.920            
       3.765         958.360                   3.765          29.920            
       3.770         954.480                   3.770          29.920            
       3.775         954.480                   3.775          24.960            
       3.780         954.480                   3.780          24.960            
       3.785         954.480                   3.785          22.400            
       3.790         958.360                   3.790          20.000            
       3.795         954.480                   3.795          22.400            
       3.800         950.600                   3.800          22.400            
       3.805         958.360                   3.805          20.000            
       3.810         946.720                   3.810          22.400            
       3.815         954.480                   3.815          20.000            
       3.820         954.480                   3.820          22.400            
       3.825         967.140                   3.825          24.970            
       3.830         959.180                   3.830          22.440            
       3.835         967.140                   3.835          19.910            
       3.840         971.120                   3.840          14.960            
       3.845         971.120                   3.845          19.910            
       3.850         971.120                   3.850          14.960            
       3.855         971.120                   3.855          14.960            
       3.860         983.060                   3.860          14.960            
       3.865         991.020                   3.865          19.910            
       3.870         991.020                   3.870          27.500            
       3.875         991.020                   3.875          19.910            
       3.880         987.040                   3.880          19.910            
       3.885         995.000                   3.885          19.910            
       3.890         991.020                   3.890          22.440            
       3.895         991.020                   3.895          14.960            
       3.900         998.490                   3.900          27.370            
       3.905         994.480                   3.905          24.990            
       3.910         994.480                   3.910          27.370            
       3.915         994.480                   3.915          27.370            
       3.920         994.480                   3.920          27.370            
       3.925         994.480                   3.925          32.470            
       3.930        1002.500                   3.930          37.400            
       3.935         990.470                   3.935          34.850            
       3.940         990.470                   3.940          32.470            
       3.945         994.480                   3.945          37.400            
       3.950         986.460                   3.950          39.950            
       3.955         986.460                   3.955          39.950            
       3.960         994.480                   3.960          42.500            
       3.965         982.450                   3.965          42.500            
       3.970         982.450                   3.970          42.500            
       3.975         990.000                   3.975          55.000            
       3.980         982.080                   3.980          55.000            
       3.985         982.080                   3.985          47.500            
       3.990         978.120                   3.990          55.000            
       3.995         974.160                   3.995          52.500            
       4.000         970.200                   4.000          50.000            
       4.005         974.160                   4.005          55.000            
       4.010         970.200                   4.010          52.500            
       4.015         970.200                   4.015          57.500            
       4.020         974.160                   4.020          62.500            
       4.025         974.160                   4.025          60.000            
       4.030         974.160                   4.030          57.500            
       4.035         974.160                   4.035          55.000            
       4.040         974.160                   4.040          52.500            
       4.045         974.160                   4.045          52.500            
       4.050         980.460                   4.050          57.500            
       4.055         988.840                   4.055          47.380            
       4.060         976.270                   4.060          44.850            
       4.065         984.650                   4.065          39.790            
       4.070         988.840                   4.070          32.430            
       4.075         997.220                   4.075          32.430            
       4.080         993.030                   4.080          24.840            
       4.085        1005.600                   4.085          14.950            
       4.090        1009.790                   4.090          14.950            
       4.095        1013.980                   4.095           9.890            
       4.100        1022.360                   4.100           4.830            
       4.105        1034.930                   4.105           2.300            
       4.110        1034.930                   4.110           4.830            
       4.115        1039.120                   4.115           0.000            
       4.120        1047.500                   4.120           0.000            
       4.125        1057.540                   4.125          10.000            
       4.130        1070.650                   4.130           0.000            
       4.135        1057.540                   4.135           0.000            
       4.140        1066.280                   4.140           2.480            
       4.145        1066.280                   4.145           0.000            
       4.150        1075.020                   4.150           0.000            
       4.155        1070.650                   4.155           0.000            
       4.160        1079.390                   4.160           0.000            
       4.165        1079.390                   4.165          10.000            
       4.170        1079.390                   4.170           0.000            
       4.175        1079.390                   4.175           2.480            
       4.180        1083.760                   4.180           2.480            
       4.185        1083.760                   4.185           0.000            
       4.190        1083.760                   4.190           0.000            
       4.195        1092.500                   4.195           5.000            
       4.200        1082.500                   4.200           7.500            
       4.205        1078.170                   4.205           0.000            
       4.210        1078.170                   4.210           0.000            
       4.215        1069.510                   4.215           2.490            
       4.220        1073.840                   4.220           0.000            
       4.225        1073.840                   4.225           7.500            
       4.230        1069.510                   4.230           0.000            
       4.235        1065.180                   4.235           2.490            
       4.240        1060.850                   4.240           0.000            
       4.245        1056.520                   4.245           0.000            
       4.250        1052.190                   4.250           0.000            
       4.255        1060.850                   4.255           2.490            
       4.260        1052.190                   4.260           0.000            
       4.265        1043.530                   4.265           0.000            
       4.270        1047.860                   4.270           0.000            
       4.275        1050.000                   4.275           7.500            
       4.280        1041.600                   4.280           2.490            
       4.285        1041.600                   4.285           2.490            
       4.290        1037.400                   4.290           2.490            
       4.295        1037.400                   4.295           0.000            
       4.300        1029.000                   4.300           0.000            
       4.305        1033.200                   4.305           0.000            
       4.310        1029.000                   4.310           0.000            
       4.315        1029.000                   4.315           2.490            
       4.320        1033.200                   4.320           0.000            
       4.325        1024.800                   4.325           0.000            
       4.330        1024.800                   4.330           0.000            
       4.335        1020.600                   4.335           0.000            
       4.340        1024.800                   4.340           0.000            
       4.345        1016.400                   4.345           0.000            
       4.350        1027.500                   4.350           0.000            
       4.355        1019.280                   4.355           0.000            
       4.360        1019.280                   4.360           0.000            
       4.365        1019.280                   4.365           0.000            
       4.370        1019.280                   4.370           0.000            
       4.375        1019.280                   4.375           0.000            
       4.380        1019.280                   4.380           0.000            
       4.385        1015.170                   4.385           0.000            
       4.390        1019.280                   4.390           0.000            
       4.395        1019.280                   4.395           0.000            
       4.400        1015.170                   4.400           0.000            
       4.405        1015.170                   4.405           0.000            
       4.410        1015.170                   4.410           0.000            
       4.415        1019.280                   4.415           0.000            
       4.420        1019.280                   4.420           0.000            
       4.425        1024.240                   4.425           0.000            
       4.430        1024.240                   4.430           0.000            
       4.435        1024.240                   4.435           0.000            
       4.440        1024.240                   4.440           0.000            
       4.445        1024.240                   4.445           0.000            
       4.450        1024.240                   4.450           0.000            
       4.455        1020.110                   4.455           0.000            
       4.460        1024.240                   4.460           0.000            
       4.465        1024.240                   4.465           0.000            
       4.470        1032.500                   4.470           0.000            
       4.475        1024.240                   4.475           0.000            
       4.480        1020.110                   4.480           0.000            
       4.485        1024.240                   4.485           0.000            
       4.490        1015.980                   4.490           0.000            
       4.495        1011.850                   4.495           0.000            
       4.500        1022.500                   4.500           0.000            
       4.505        1014.320                   4.505           0.000            
       4.510        1014.320                   4.510           0.000            
       4.515        1006.140                   4.515           0.000            
       4.520        1006.140                   4.520           0.000            
       4.525        1006.140                   4.525           0.000            
       4.530        1006.140                   4.530           0.000            
       4.535        1002.050                   4.535           0.000            
       4.540         997.960                   4.540           0.000            
       4.545         993.870                   4.545           0.000            
       4.550         989.780                   4.550           0.000            
       4.555         985.690                   4.555           0.000            
       4.560         989.780                   4.560           0.000            
       4.565         981.600                   4.565           0.000            
       4.570         973.420                   4.570           0.000            
       4.575         975.200                   4.575           0.000            
       4.580         962.480                   4.580           0.000            
       4.585         962.480                   4.585           0.000            
       4.590         962.480                   4.590           0.000            
       4.595         970.960                   4.595           0.000            
       4.600         983.680                   4.600           0.000            
       4.605        1004.880                   4.605           0.000            
       4.610        1013.360                   4.610           0.000            
       4.615        1021.840                   4.615           0.000            
       4.620        1034.560                   4.620           0.000            
       4.625        1047.280                   4.625           0.000            
       4.630        1051.520                   4.630           0.000            
       4.635        1055.760                   4.635           0.000            
       4.640        1055.760                   4.640           0.000            
       4.645        1060.000                   4.645           0.000            
       4.650        1065.000                   4.650           0.000            
       4.655        1056.480                   4.655           0.000            
       4.660        1052.220                   4.660           0.000            
       4.665        1052.220                   4.665           0.000            
       4.670        1043.700                   4.670           0.000            
       4.675        1047.960                   4.675           0.000            
       4.680        1047.960                   4.680           0.000            
       4.685        1043.700                   4.685           0.000            
       4.690        1052.220                   4.690           0.000            
       4.695        1043.700                   4.695           0.000            
       4.700        1039.440                   4.700           0.000            
       4.705        1043.700                   4.705           0.000            
       4.710        1039.440                   4.710           0.000            
       4.715        1026.660                   4.715           0.000            
       4.720        1026.660                   4.720           0.000            
       4.725        1027.500                   4.725           0.000            
       4.730        1011.060                   4.730           0.000            
       4.735         998.730                   4.735           0.000            
       4.740         994.620                   4.740           0.000            
       4.745         986.400                   4.745           0.000            
       4.750         982.290                   4.750           0.000            
       4.755         969.960                   4.755           0.000            
       4.760         969.960                   4.760           0.000            
       4.765         969.960                   4.765           0.000            
       4.770         957.630                   4.770           0.000            
       4.775         949.410                   4.775           0.000            
       4.780         949.410                   4.780           0.000            
       4.785         941.190                   4.785           0.000            
       4.790         941.190                   4.790           0.000            
       4.795         945.300                   4.795           0.000            
       4.800         951.220                   4.800           0.000            
       4.805         935.300                   4.805           0.000            
       4.810         939.280                   4.810           0.000            
       4.815         939.280                   4.815           0.000            
       4.820         939.280                   4.820           0.000            
       4.825         935.300                   4.825           0.000            
       4.830         931.320                   4.830           0.000            
       4.835         931.320                   4.835           0.000            
       4.840         939.280                   4.840           0.000            
       4.845         943.260                   4.845           0.000            
       4.850         955.200                   4.850           0.000            
       4.855         967.140                   4.855           0.000            
       4.860         975.100                   4.860           0.000            
       4.865         987.040                   4.865           0.000            
       4.870         995.000                   4.870           0.000            
       4.875         999.570                   4.875           0.000            
       4.880         999.570                   4.880           0.000            
       4.885         999.570                   4.885           0.000            
       4.890        1003.860                   4.890           0.000            
       4.895        1003.860                   4.895           0.000            
       4.900        1012.440                   4.900           0.000            
       4.905        1012.440                   4.905           0.000            
       4.910        1021.020                   4.910           0.000            
       4.915        1021.020                   4.915           0.000            
       4.920        1033.890                   4.920           0.000            
       4.925        1042.470                   4.925           0.000            
       4.930        1051.050                   4.930           0.000            
       4.935        1051.050                   4.935           0.000            
       4.940        1059.630                   4.940           0.000            
       4.945        1072.500                   4.945           0.000            
       4.950        1085.110                   4.950           0.000            
       4.955        1094.930                   4.955           0.000            
       4.960        1094.930                   4.960           0.000            
       4.965        1109.660                   4.965           0.000            
       4.970        1114.570                   4.970           0.000            
       4.975        1119.480                   4.975           0.000            
       4.980        1124.390                   4.980           0.000            
       4.985        1134.210                   4.985           0.000            
       4.990        1144.030                   4.990           0.000            
       4.995        1153.850                   4.995           0.000            
       5.000        1158.760                   5.000           0.000            
       5.005        1173.490                   5.005           0.000            
       5.010        1183.310                   5.010           0.000            
       5.015        1202.950                   5.015           0.000            
       5.020        1227.500                   5.020           0.000            
       5.025        1250.310                   5.025           0.000            
       5.030        1273.790                   5.030           0.000            
       5.035        1297.270                   5.035           0.000            
       5.040        1320.750                   5.040           0.000            
       5.045        1344.230                   5.045           0.000            
       5.050        1361.840                   5.050           0.000            
       5.055        1379.450                   5.055           0.000            
       5.060        1402.930                   5.060           0.000            
       5.065        1408.800                   5.065           0.000            
       5.070        1432.280                   5.070           0.000            
       5.075        1438.150                   5.075           0.000            
       5.080        1449.890                   5.080           0.000            
       5.085        1461.630                   5.085           0.000            
       5.090        1455.760                   5.090           0.000            
       5.095        1467.500                   5.095           0.000            
       5.100        1481.080                   5.100           0.000            
       5.105        1481.080                   5.105           0.000            
       5.110        1493.220                   5.110           0.000            
       5.115        1499.290                   5.115           0.000            
       5.120        1511.430                   5.120           0.000            
       5.125        1517.500                   5.125           0.000            
       5.130        1517.500                   5.130           0.000            
       5.135        1511.430                   5.135           0.000            
       5.140        1499.290                   5.140           0.000            
       5.145        1493.220                   5.145           0.000            
       5.150        1468.940                   5.150           0.000            
       5.155        1450.730                   5.155           0.000            
       5.160        1426.450                   5.160           0.000            
       5.165        1396.100                   5.165           0.000            
       5.170        1359.680                   5.170           0.000            
       5.175        1335.000                   5.175           0.000            
       5.180        1286.940                   5.180           0.000            
       5.185        1260.240                   5.185           0.000            
       5.190        1233.540                   5.190           0.000            
       5.195        1206.840                   5.195           0.000            
       5.200        1164.120                   5.200           0.000            
       5.205        1132.080                   5.205           0.000            
       5.210        1089.360                   5.210           0.000            
       5.215        1057.320                   5.215           0.000            
       5.220        1019.940                   5.220           0.000            
       5.225         977.220                   5.225           0.000            
       5.230         929.160                   5.230           0.000            
       5.235         886.440                   5.235           0.000            
       5.240         843.720                   5.240           0.000            
       5.245         790.320                   5.245           0.000            
       5.250         745.000                   5.250           0.000            
       5.255         685.400                   5.255           0.000            
       5.260         631.760                   5.260           0.000            
       5.265         575.140                   5.265           0.000            
       5.270         521.500                   5.270           0.000            
       5.275         464.880                   5.275           0.000            
       5.280         402.300                   5.280           0.000            
       5.285         345.680                   5.285           0.000            
       5.290         292.040                   5.290           0.000            
       5.295         238.400                   5.295           0.000            
       5.300         193.700                   5.300           0.000            
       5.305         157.940                   5.305           0.000            
       5.310         125.160                   5.310           0.000            
       5.315          95.360                   5.315           0.000            
       5.320          71.520                   5.320           0.000            
       5.325          37.500                   5.325           0.000            
       5.330          12.450                   5.330           0.000            
       5.335           4.950                   5.335           0.000            
       5.340           7.500                   5.340           0.000            
       5.345           2.400                   5.345           0.000            
       5.350           2.400                   5.350           0.000            
       5.355           2.400                   5.355           0.000            
       5.360           0.000                   5.360           0.000            
       5.365           4.950                   5.365           0.000            
       5.370           0.000                   5.370           0.000            
       5.375           0.000                   5.375           0.000            
       5.380           0.000                   5.380           0.000            
       5.385           2.400                   5.385           0.000            
       5.390           0.000                   5.390           0.000            
       5.395           4.950                   5.395           0.000            
       5.400           0.000                   5.400           0.000            
       5.405           0.000                   5.405           0.000            
       5.410           0.000                   5.410           0.000            
       5.415           0.000                   5.415           0.000            
       5.420           0.000                   5.420           0.000            
       5.425           0.000                   5.425           0.000            
       5.430           0.000                   5.430           0.000            
       5.435           0.000                   5.435           0.000            
       5.440           0.000                   5.440           0.000            
       5.445           0.000                   5.445           0.000            
       5.450           0.000                   5.450           0.000            
       5.455           0.000                   5.455           0.000            
       5.460           0.000                   5.460           0.000            
       5.465           0.000                   5.465           0.000            
       5.470           0.000                   5.470           0.000            
       5.475           0.000                   5.475           0.000            
       5.480           0.000                   5.480           0.000            
       5.485           0.000                   5.485           0.000            
       5.490           0.000                   5.490           0.000            
       5.495           0.000                   5.495           0.000            
       5.500           0.000                   5.500           0.000            
       5.505           0.000                   5.505           0.000            
       5.510           0.000                   5.510           0.000            
       5.515           0.000                   5.515           0.000            
       5.520          15.420                   5.520           0.000            
       5.525         287.840                   5.525           0.000            
       5.530         966.320                   5.530           0.000            
       5.535        1285.000                   5.535           0.000            
       5.540         848.100                   5.540           2.500            
       5.545         868.660                   5.545           2.500            
       5.550         971.850                   5.550          12.500            
       5.555        1191.300                   5.555           7.500            
       5.560        1525.700                   5.560           2.500            
       5.565        1922.800                   5.565           5.000            
       5.570        2257.200                   5.570           2.500            
       5.575        2476.650                   5.575           7.500            
       5.580        2612.500                   5.580           7.500            
       5.585        2560.250                   5.585           7.500            
       5.590        2434.850                   5.590           5.000            
       5.595        2309.450                   5.595          10.000            
       5.600        2225.850                   5.600           2.500            
       5.605        2173.600                   5.605           5.000            
       5.610        2142.250                   5.610           2.500            
       5.615        2100.450                   5.615           5.000            
       5.620        2090.000                   5.620           2.500            
       5.625        2052.500                   5.625          12.500            
       5.630        1978.610                   5.630           2.500            
       5.635        1904.720                   5.635           0.000            
       5.640        1830.830                   5.640           5.000            
       5.645        1756.940                   5.645           0.000            
       5.650        1691.260                   5.650           0.000            
       5.655        1609.160                   5.655           0.000            
       5.660        1543.480                   5.660           0.000            
       5.665        1494.220                   5.665           0.000            
       5.670        1469.590                   5.670           0.000            
       5.675        1486.010                   5.675           0.000            
       5.680        1494.220                   5.680           0.000            
       5.685        1510.640                   5.685           0.000            
       5.690        1535.270                   5.690           0.000            
       5.695        1551.690                   5.695           0.000            
       5.700        1587.600                   5.700           0.000            
       5.705        1607.040                   5.705           0.000            
       5.710        1620.000                   5.710           0.000            
       5.715        1620.000                   5.715           0.000            
       5.720        1607.040                   5.720           0.000            
       5.725        1587.600                   5.725           0.000            
       5.730        1568.160                   5.730           0.000            
       5.735        1535.760                   5.735           0.000            
       5.740        1509.840                   5.740           0.000            
       5.745        1496.880                   5.745           0.000            
       5.750        1483.920                   5.750           0.000            
       5.755        1490.400                   5.755           0.000            
       5.760        1477.440                   5.760           0.000            
       5.765        1490.400                   5.765           0.000            
       5.770        1496.880                   5.770           0.000            
       5.775        1511.430                   5.775           0.000            
       5.780        1517.500                   5.780           0.000            
       5.785        1511.430                   5.785           0.000            
       5.790        1511.430                   5.790           0.000            
       5.795        1505.360                   5.795           0.000            
       5.800        1493.220                   5.800           0.000            
       5.805        1481.080                   5.805           0.000            
       5.810        1462.870                   5.810           0.000            
       5.815        1444.660                   5.815           0.000            
       5.820        1420.380                   5.820           0.000            
       5.825        1402.170                   5.825           0.000            
       5.830        1377.890                   5.830           0.000            
       5.835        1365.750                   5.835           0.000            
       5.840        1359.680                   5.840           0.000            
       5.845        1353.610                   5.845           0.000            
       5.850        1352.500                   5.850           0.000            
       5.855        1347.090                   5.855           0.000            
       5.860        1336.270                   5.860           0.000            
       5.865        1336.270                   5.865           0.000            
       5.870        1336.270                   5.870           0.000            
       5.875        1341.680                   5.875           0.000            
       5.880        1341.680                   5.880           0.000            
       5.885        1341.680                   5.885           0.000            
       5.890        1330.860                   5.890           0.000            
       5.895        1330.860                   5.895           0.000            
       5.900        1325.450                   5.900           0.000            
       5.905        1325.450                   5.905           0.000            
       5.910        1309.220                   5.910           0.000            
       5.915        1303.810                   5.915           0.000            
       5.920        1298.400                   5.920           0.000            
       5.925        1297.500                   5.925           0.000            
       5.930        1281.930                   5.930           0.000            
       5.935        1281.930                   5.935           0.000            
       5.940        1271.550                   5.940           0.000            
       5.945        1266.360                   5.945           0.000            
       5.950        1255.980                   5.950           0.000            
       5.955        1255.980                   5.955           0.000            
       5.960        1240.410                   5.960           0.000            
       5.965        1235.220                   5.965           0.000            
       5.970        1235.220                   5.970           0.000            
       5.975        1224.840                   5.975           0.000            
       5.980        1224.840                   5.980           0.000            
       5.985        1224.840                   5.985           0.000            
       5.990        1219.650                   5.990           0.000            
       5.995        1219.650                   5.995           0.000            
       6.000        1217.500                   6.000           0.000            
       6.005        1202.890                   6.005           0.000            
       6.010        1202.890                   6.010           0.000            
       6.015        1198.020                   6.015           0.000            
       6.020        1193.150                   6.020           0.000            
       6.025        1188.280                   6.025           0.000            
       6.030        1183.410                   6.030           0.000            
       6.035        1183.410                   6.035           0.000            
       6.040        1178.540                   6.040           0.000            
       6.045        1168.800                   6.045           0.000            
       6.050        1168.800                   6.050           0.000            
       6.055        1168.800                   6.055           0.000            
       6.060        1168.800                   6.060           0.000            
       6.065        1163.930                   6.065           0.000            
       6.070        1163.930                   6.070           0.000            
       6.075        1167.500                   6.075           0.000            
       6.080        1153.490                   6.080           0.000            
       6.085        1153.490                   6.085           0.000            
       6.090        1153.490                   6.090           0.000            
       6.095        1144.150                   6.095           0.000            
       6.100        1144.150                   6.100           0.000            
       6.105        1134.810                   6.105           0.000            
       6.110        1134.810                   6.110           0.000            
       6.115        1125.470                   6.115           0.000            
       6.120        1125.470                   6.120           0.000            
       6.125        1120.800                   6.125           0.000            
       6.130        1116.130                   6.130           0.000            
       6.135        1116.130                   6.135           0.000            
       6.140        1116.130                   6.140           0.000            
       6.145        1111.460                   6.145           0.000            
       6.150        1115.000                   6.150           0.000            
       6.155        1101.620                   6.155           0.000            
       6.160        1088.240                   6.160           0.000            
       6.165        1088.240                   6.165           0.000            
       6.170        1083.780                   6.170           0.000            
       6.175        1079.320                   6.175           0.000            
       6.180        1074.860                   6.180           0.000            
       6.185        1061.480                   6.185           0.000            
       6.190        1057.020                   6.190           0.000            
       6.195        1048.100                   6.195           0.000            
       6.200        1043.640                   6.200           0.000            
       6.205        1039.180                   6.205           0.000            
       6.210        1034.720                   6.210           0.000            
       6.215        1030.260                   6.215           0.000            
       6.220        1025.800                   6.220           0.000            
       6.225        1035.000                   6.225           0.000            
       6.230        1018.440                   6.230           0.000            
       6.235        1018.440                   6.235           0.000            
       6.240        1018.440                   6.240           0.000            
       6.245        1018.440                   6.245           0.000            
       6.250        1014.300                   6.250           0.000            
       6.255        1010.160                   6.255           0.000            
       6.260        1010.160                   6.260           0.000            
       6.265        1006.020                   6.265           0.000            
       6.270        1010.160                   6.270           0.000            
       6.275        1006.020                   6.275           0.000            
       6.280        1001.880                   6.280           0.000            
       6.285         993.600                   6.285           0.000            
       6.290         993.600                   6.290           0.000            
       6.295         989.460                   6.295           0.000            
       6.300         997.500                   6.300           0.000            
       6.305         989.520                   6.305           0.000            
       6.310         989.520                   6.310           0.000            
       6.315         981.540                   6.315           0.000            
       6.320         985.530                   6.320           0.000            
       6.325         981.540                   6.325           0.000            
       6.330         977.550                   6.330           0.000            
       6.335         981.540                   6.335           0.000            
       6.340         981.540                   6.340           0.000            
       6.345         981.540                   6.345           0.000            
       6.350         973.560                   6.350           0.000            
       6.355         973.560                   6.355           0.000            
       6.360         973.560                   6.360           0.000            
       6.365         973.560                   6.365           0.000            
       6.370         969.570                   6.370           0.000            
       6.375         980.000                   6.375           0.000            
       6.380         964.320                   6.380           0.000            
       6.385         968.240                   6.385           0.000            
       6.390         956.480                   6.390           0.000            
       6.395         960.400                   6.395           0.000            
       6.400         956.480                   6.400           0.000            
       6.405         956.480                   6.405           0.000            
       6.410         956.480                   6.410           0.000            
       6.415         948.640                   6.415           0.000            
       6.420         948.640                   6.420           0.000            
       6.425         944.720                   6.425           0.000            
       6.430         944.720                   6.430           0.000            
       6.435         944.720                   6.435           0.000            
       6.440         936.880                   6.440           0.000            
       6.445         936.880                   6.445           0.000            
       6.450         942.500                   6.450           0.000            
       6.455         934.960                   6.455           0.000            
       6.460         934.960                   6.460           0.000            
       6.465         931.190                   6.465           0.000            
       6.470         923.650                   6.470           0.000            
       6.475         916.110                   6.475           0.000            
       6.480         916.110                   6.480           0.000            
       6.485         908.570                   6.485           0.000            
       6.490         904.800                   6.490           0.000            
       6.495         901.030                   6.495           0.000            
       6.500         889.720                   6.500          22.440            
       6.505         889.720                   6.505          62.040            
       6.510         874.640                   6.510         104.940            
       6.515         874.640                   6.515         129.360            
       6.520         852.020                   6.520         165.000            
       6.525         845.000                   6.525         203.550            
       6.530         814.580                   6.530         234.600            
       6.535         807.820                   6.535         286.350            
       6.540         784.160                   6.540         369.150            
       6.545         760.500                   6.545         441.600            
       6.550         726.700                   6.550         524.400            
       6.555         709.800                   6.555         589.950            
       6.560         676.000                   6.560         652.050            
       6.565         642.200                   6.565         700.350            
       6.570         611.780                   6.570         741.750            
       6.575         581.360                   6.575         776.250            
       6.580         544.180                   6.580         807.300            
       6.585         510.380                   6.585         834.900            
       6.590         476.580                   6.590         852.150            
       6.595         436.020                   6.595         862.500            
       6.600         417.500                   6.600         877.800            
       6.605         377.420                   6.605         877.800            
       6.610         344.020                   6.610         894.600            
       6.615         312.290                   6.615         903.000            
       6.620         283.900                   6.620         907.200            
       6.625         253.840                   6.625         919.800            
       6.630         228.790                   6.630         928.200            
       6.635         203.740                   6.635         949.200            
       6.640         178.690                   6.640         953.400            
       6.645         163.660                   6.645         974.400            
       6.650         136.940                   6.650         991.200            
       6.655         116.900                   6.655        1003.800            
       6.660         101.870                   6.660        1016.400            
       6.665          86.840                   6.665        1041.600            
       6.670          63.460                   6.670        1050.000            
       6.675          40.000                   6.675        1065.600            
       6.680          22.400                   6.680        1074.480            
       6.685           7.360                   6.685        1083.360            
       6.690           0.000                   6.690        1092.240            
       6.695           0.000                   6.695        1092.240            
       6.700           0.000                   6.700        1105.560            
       6.705           0.000                   6.705        1110.000            
       6.710           0.000                   6.710        1110.000            
       6.715           0.000                   6.715        1101.120            
       6.720           0.000                   6.720        1096.680            
       6.725           0.000                   6.725        1087.800            
       6.730           0.000                   6.730        1074.480            
       6.735           0.000                   6.735        1070.040            
       6.740           0.000                   6.740        1056.720            
       6.745           0.000                   6.745        1052.280            
       6.750           0.000                   6.750        1045.000            
       6.755           0.000                   6.755        1024.100            
       6.760           0.000                   6.760        1015.740            
       6.765           0.000                   6.765        1011.560            
       6.770           0.000                   6.770         999.020            
       6.775           0.000                   6.775         990.660            
       6.780           0.000                   6.780         994.840            
       6.785           0.000                   6.785         994.840            
       6.790           0.000                   6.790         982.300            
       6.795           0.000                   6.795         986.480            
       6.800           0.000                   6.800         986.480            
       6.805           0.000                   6.805         990.660            
       6.810           0.000                   6.810         986.480            
       6.815           0.000                   6.815         994.840            
       6.820           0.000                   6.820         990.660            
       6.825           0.000                   6.825         998.760            
       6.830           0.000                   6.830         998.760            
       6.835           0.000                   6.835        1002.820            
       6.840           0.000                   6.840        1006.880            
       6.845           0.000                   6.845         998.760            
       6.850           0.000                   6.850         998.760            
       6.855           0.000                   6.855         998.760            
       6.860           0.000                   6.860         998.760            
       6.865           0.000                   6.865        1006.880            
       6.870           0.000                   6.870         998.760            
       6.875           0.000                   6.875         998.760            
       6.880           0.000                   6.880         998.760            
       6.885           0.000                   6.885        1006.880            
       6.890           0.000                   6.890        1006.880            
       6.895           0.000                   6.895        1015.000            
       6.900           0.000                   6.900        1017.160            
       6.905           0.000                   6.905        1017.160            
       6.910           0.000                   6.910        1017.160            
       6.915           0.000                   6.915        1021.470            
       6.920           0.000                   6.920        1030.090            
       6.925           0.000                   6.925        1034.400            
       6.930           0.000                   6.930        1034.400            
       6.935           0.000                   6.935        1047.330            
       6.940           0.000                   6.940        1051.640            
       6.945           0.000                   6.945        1051.640            
       6.950           0.000                   6.950        1060.260            
       6.955           0.000                   6.955        1064.570            
       6.960           0.000                   6.960        1068.880            
       6.965           0.000                   6.965        1073.190            
       6.970           0.000                   6.970        1077.500            
       6.975           0.000                   6.975        1080.450            
       6.980           0.000                   6.980        1076.040            
       6.985           0.000                   6.985        1084.860            
       6.990           0.000                   6.990        1089.270            
       6.995           0.000                   6.995        1093.680            
       7.000           0.000                   7.000        1089.270            
       7.005           0.000                   7.005        1093.680            
       7.010           0.000                   7.010        1093.680            
       7.015           0.000                   7.015        1102.500            
       7.020           0.000                   7.020        1093.680            
       7.025           0.000                   7.025        1093.680            
       7.030           0.000                   7.030        1093.680            
       7.035           0.000                   7.035        1084.860            
       7.040           0.000                   7.040        1089.270            
       7.045           0.000                   7.045        1084.860            
       7.050           0.000                   7.050        1085.000            
       7.055           0.000                   7.055        1076.320            
       7.060           0.000                   7.060        1071.980            
       7.065           0.000                   7.065        1058.960            
