File: ulsf2   13.11.19  02:49:08
Comment: ulsf2
                    P1V325-L                                P1V322-R                                
Time[secs]          Force[N]            Time[secs]          Force[N]            
       3.630         453.250            ************.***    ********.**         
       3.635         453.250            ************.***    ********.**         
       3.640         453.250            ************.***    ********.**         
       3.645         453.250            ************.***    ********.**         
       3.650         456.950            ************.***    ********.**         
       3.655         462.500            ************.***    ********.**         
       3.660         453.250            ************.***    ********.**         
       3.665         458.800            ************.***    ********.**         
       3.670         456.950            ************.***    ********.**         
       3.675         461.890            ************.***    ********.**         
       3.680         456.280            ************.***    ********.**         
       3.685         458.150            ************.***    ********.**         
       3.690         456.280            ************.***    ********.**         
       3.695         456.280            ************.***    ********.**         
       3.700         456.280            ************.***    ********.**         
       3.705         456.280            ************.***    ********.**         
       3.710         458.150            ************.***    ********.**         
       3.715         458.150            ************.***    ********.**         
       3.720         461.890            ************.***    ********.**         
       3.725         461.890            ************.***    ********.**         
       3.730         461.890            ************.***    ********.**         
       3.735         461.890            ************.***    ********.**         
       3.740         463.760            ************.***    ********.**         
       3.745         467.500            ************.***    ********.**         
