File: run   12.05.20  04:18:51
Comment: run
                    P1Y374-L                                P1Y373-R                                
Time[secs]          Force[N]            Time[secs]          Force[N]            
      14.580         780.800                  14.580           0.000            
      14.585         787.200                  14.585           0.000            
      14.590         787.200                  14.590           0.000            
      14.595         784.000                  14.595           0.000            
      14.600         790.400                  14.600           0.000            
      14.605         796.800                  14.605           0.000            
      14.610         800.000                  14.610           2.500            
      14.615         796.800                  14.615           7.500            
      14.620         800.000                  14.620          12.500            
      14.625         807.500                  14.625          19.980            
      14.630         791.350                  14.630          12.210            
      14.635         791.350                  14.635           9.990            
      14.640         788.120                  14.640          14.800            
      14.645         781.660                  14.645          14.800            
      14.650         775.200                  14.650          17.390            
      14.655         765.510                  14.655          17.390            
      14.660         762.280                  14.660          22.200            
      14.665         759.050                  14.665          29.970            
      14.670         739.670                  14.670          42.180            
      14.675         733.210                  14.675          44.770            
      14.680         720.290                  14.680          54.760            
      14.685         707.370                  14.685          72.150            
      14.690         691.220                  14.690          82.140            
      14.695         678.300                  14.695          92.500            
      14.700         670.000                  14.700         102.000            
      14.705         651.240                  14.705         112.500            
      14.710         632.480                  14.710         114.750            
      14.715         627.120                  14.715         122.250            
      14.720         613.720                  14.720         132.000            
      14.725         594.960                  14.725         132.000            
      14.730         584.240                  14.730         137.250            
      14.735         568.160                  14.735         144.750            
      14.740         557.440                  14.740         150.000            
      14.745         549.400                  14.745         159.750            
      14.750         541.360                  14.750         165.000            
      14.755         522.600                  14.755         172.500            
      14.760         519.920                  14.760         174.750            
      14.765         509.200                  14.765         187.500            
      14.770         503.840                  14.770         187.500            
      14.775         497.500                  14.775         203.820            
      14.780         483.570                  14.780         208.980            
      14.785         479.590                  14.785         208.980            
      14.790         465.660                  14.790         227.040            
      14.795         459.690                  14.795         234.780            
      14.800         453.720                  14.800         241.230            
      14.805         449.740                  14.805         246.390            
      14.810         439.790                  14.810         259.290            
      14.815         435.810                  14.815         264.450            
      14.820         425.860                  14.820         279.930            
      14.825         415.910                  14.825         283.800            
      14.830         411.930                  14.830         294.120            
      14.835         403.970                  14.835         301.860            
      14.840         396.010                  14.840         309.600            
      14.845         392.030                  14.845         322.500            
      14.850         385.000                  14.850         338.670            
      14.855         369.600                  14.855         342.930            
      14.860         361.900                  14.860         355.710            
      14.865         349.580                  14.865         368.490            
      14.870         344.960                  14.870         383.400            
      14.875         338.800                  14.875         391.920            
      14.880         317.240                  14.880         406.830            
      14.885         306.460                  14.885         423.870            
      14.890         294.140                  14.890         436.650            
      14.895         281.820                  14.895         449.430            
      14.900         266.420                  14.900         466.470            
      14.905         251.020                  14.905         489.900            
      14.910         234.080                  14.910         496.290            
      14.915         218.680                  14.915         513.330            
      14.920         201.740                  14.920         532.500            
      14.925         187.500                  14.925         542.370            
      14.930         172.500                  14.930         569.640            
      14.935         154.500                  14.935         569.640            
      14.940         137.250                  14.940         584.790            
      14.945         120.000                  14.945         593.880            
      14.950         105.000                  14.950         612.060            
      14.955          97.500                  14.955         627.210            
      14.960          87.000                  14.960         642.360            
      14.965          77.250                  14.965         657.510            
      14.970          60.000                  14.970         675.690            
      14.975          27.000                  14.975         690.840            
      14.980          19.500                  14.980         709.020            
      14.985           9.750                  14.985         727.200            
      14.990           4.500                  14.990         739.320            
      14.995           0.000                  14.995         757.500            
      15.000           0.000                  15.000         772.560            
      15.005           0.000                  15.005         775.890            
      15.010           0.000                  15.010         785.880            
      15.015           0.000                  15.015         789.210            
      15.020           0.000                  15.020         805.860            
      15.025           0.000                  15.025         809.190            
      15.030           0.000                  15.030         812.520            
      15.035           5.000                  15.035         815.850            
      15.040           2.500                  15.040         819.180            
      15.045           0.000                  15.045         819.180            
      15.050           0.000                  15.050         822.510            
      15.055           0.000                  15.055         832.500            
      15.060           5.000                  15.060         822.510            
      15.065           2.500                  15.065         819.180            
      15.070           0.000                  15.070         822.510            
      15.075           2.500                  15.075         827.500            
      15.080           0.000                  15.080         814.260            
      15.085           0.000                  15.085         820.880            
      15.090           0.000                  15.090         804.330            
      15.095           0.000                  15.095         807.640            
      15.100           0.000                  15.100         804.330            
      15.105           0.000                  15.105         797.710            
      15.110           0.000                  15.110         794.400            
      15.115           0.000                  15.115         784.470            
      15.120           0.000                  15.120         784.470            
      15.125           0.000                  15.125         781.160            
      15.130           0.000                  15.130         774.540            
      15.135           0.000                  15.135         771.230            
      15.140           0.000                  15.140         764.610            
      15.145           0.000                  15.145         767.920            
      15.150           0.000                  15.150         763.840            
      15.155           0.000                  15.155         770.000            
      15.160           0.000                  15.160         760.760            
      15.165           0.000                  15.165         754.600            
      15.170           0.000                  15.170         754.600            
      15.175           0.000                  15.175         757.680            
      15.180           0.000                  15.180         754.600            
      15.185           0.000                  15.185         754.600            
      15.190           0.000                  15.190         754.600            
      15.195           0.000                  15.195         757.680            
      15.200           0.000                  15.200         754.600            
      15.205           0.000                  15.205         763.840            
      15.210           0.000                  15.210         754.600            
      15.215           0.000                  15.215         754.600            
      15.220           0.000                  15.220         754.600            
      15.225           0.000                  15.225         753.920            
      15.230           0.000                  15.230         756.960            
      15.235           0.000                  15.235         753.920            
      15.240           0.000                  15.240         756.960            
      15.245           0.000                  15.245         753.920            
      15.250           0.000                  15.250         756.960            
      15.255           0.000                  15.255         753.920            
      15.260           0.000                  15.260         753.920            
      15.265           0.000                  15.265         753.920            
      15.270           0.000                  15.270         760.000            
      15.275           0.000                  15.275         753.920            
      15.280           0.000                  15.280         750.880            
      15.285           0.000                  15.285         747.840            
      15.290           0.000                  15.290         756.960            
      15.295           0.000                  15.295         750.880            
      15.300           0.000                  15.300         760.000            
      15.305           0.000                  15.305         747.840            
      15.310           0.000                  15.310         747.840            
      15.315           0.000                  15.315         744.800            
      15.320           0.000                  15.320         747.840            
      15.325           0.000                  15.325         744.800            
      15.330           0.000                  15.330         753.920            
      15.335           0.000                  15.335         747.840            
      15.340           0.000                  15.340         744.800            
      15.345           0.000                  15.345         744.800            
      15.350           0.000                  15.350         744.800            
      15.355           0.000                  15.355         744.800            
      15.360           0.000                  15.360         741.760            
      15.365           0.000                  15.365         741.760            
      15.370           0.000                  15.370         744.800            
      15.375           0.000                  15.375         750.000            
      15.380           0.000                  15.380         741.000            
      15.385           0.000                  15.385         735.000            
      15.390           0.000                  15.390         741.000            
      15.395           0.000                  15.395         738.000            
      15.400           0.000                  15.400         735.000            
      15.405           0.000                  15.405         741.000            
      15.410           0.000                  15.410         735.000            
      15.415           0.000                  15.415         735.000            
      15.420           0.000                  15.420         735.000            
      15.425           0.000                  15.425         741.000            
      15.430           0.000                  15.430         732.000            
      15.435           0.000                  15.435         732.000            
      15.440           0.000                  15.440         735.000            
      15.445           0.000                  15.445         726.000            
      15.450           0.000                  15.450         735.000            
      15.455           0.000                  15.455         729.120            
      15.460           0.000                  15.460         726.180            
      15.465           0.000                  15.465         723.240            
      15.470           0.000                  15.470         726.180            
      15.475           0.000                  15.475         723.240            
      15.480           0.000                  15.480         711.480            
      15.485           0.000                  15.485         717.360            
      15.490           0.000                  15.490         717.360            
      15.495           0.000                  15.495         714.420            
      15.500           0.000                  15.500         714.420            
      15.505           4.970                  15.505         708.540            
      15.510           7.490                  15.510         714.420            
      15.515          14.980                  15.515         717.360            
      15.520          17.500                  15.520         717.360            
      15.525          27.360                  15.525         726.180            
      15.530          27.360                  15.530         729.120            
      15.535          29.640                  15.535         720.300            
      15.540          32.300                  15.540         720.300            
      15.545          37.240                  15.545         723.240            
      15.550          39.900                  15.550         735.000            
      15.555          44.840                  15.555         729.120            
      15.560          47.500                  15.560         729.120            
      15.565          54.720                  15.565         729.120            
      15.570          59.660                  15.570         726.180            
      15.575          62.320                  15.575         723.240            
      15.580          72.200                  15.580         723.240            
      15.585          82.460                  15.585         717.360            
      15.590          84.740                  15.590         711.480            
      15.595          95.000                  15.595         702.660            
      15.600         107.160                  15.600         712.500            
      15.605         109.980                  15.605         706.800            
      15.610         117.500                  15.610         692.550            
      15.615         126.900                  15.615         689.700            
      15.620         137.240                  15.620         686.850            
      15.625         144.760                  15.625         684.000            
      15.630         156.980                  15.630         672.600            
      15.635         164.500                  15.635         669.750            
      15.640         172.020                  15.640         669.750            
      15.645         182.360                  15.645         664.050            
      15.650         197.400                  15.650         666.900            
      15.655         206.800                  15.655         669.750            
      15.660         209.620                  15.660         658.350            
      15.665         221.840                  15.665         652.650            
      15.670         235.000                  15.670         649.800            
      15.675         249.570                  15.675         650.000            
      15.680         249.570                  15.680         644.800            
      15.685         259.440                  15.685         642.200            
      15.690         272.130                  15.690         626.600            
      15.695         274.950                  15.695         626.600            
      15.700         286.230                  15.700         618.800            
      15.705         298.920                  15.705         613.600            
      15.710         308.790                  15.710         611.000            
      15.715         314.430                  15.715         603.200            
      15.720         324.300                  15.720         598.000            
      15.725         324.300                  15.725         590.200            
      15.730         334.170                  15.730         585.000            
      15.735         336.990                  15.735         577.200            
      15.740         344.040                  15.740         572.000            
      15.745         352.500                  15.745         572.000            
      15.750         364.560                  15.750         562.500            
      15.755         372.400                  15.755         553.500            
      15.760         378.280                  15.760         546.750            
      15.765         386.120                  15.765         544.500            
      15.770         399.840                  15.770         540.000            
      15.775         401.800                  15.775         533.250            
      15.780         409.640                  15.780         540.000            
      15.785         413.560                  15.785         526.500            
      15.790         427.280                  15.790         522.000            
      15.795         437.080                  15.795         524.250            
      15.800         446.880                  15.800         513.000            
      15.805         454.720                  15.805         508.500            
      15.810         466.480                  15.810         504.000            
      15.815         476.280                  15.815         499.500            
      15.820         490.000                  15.820         490.500            
      15.825         500.200                  15.825         492.500            
      15.830         509.960                  15.830         484.620            
      15.835         512.400                  15.835         478.710            
      15.840         524.600                  15.840         480.680            
      15.845         536.800                  15.845         470.830            
      15.850         549.000                  15.850         460.980            
      15.855         549.000                  15.855         453.100            
      15.860         558.760                  15.860         447.190            
      15.865         573.400                  15.865         441.280            
      15.870         573.400                  15.870         439.310            
      15.875         583.160                  15.875         427.490            
      15.880         585.600                  15.880         419.610            
      15.885         590.480                  15.885         419.610            
      15.890         592.920                  15.890         409.760            
      15.895         610.000                  15.895         405.820            
      15.900         617.450                  15.900         407.500            
      15.905         620.100                  15.905         399.350            
      15.910         620.100                  15.910         386.310            
      15.915         628.050                  15.915         384.680            
      15.920         633.350                  15.920         381.420            
      15.925         641.300                  15.925         371.640            
      15.930         646.600                  15.930         371.640            
      15.935         649.250                  15.935         361.860            
      15.940         651.900                  15.940         363.490            
      15.945         654.550                  15.945         356.970            
      15.950         654.550                  15.950         347.190            
      15.955         662.500                  15.955         343.930            
      15.960         657.200                  15.960         342.300            
      15.965         657.200                  15.965         342.300            
      15.970         659.850                  15.970         334.150            
      15.975         662.500                  15.975         334.410            
      15.980         654.550                  15.980         329.700            
      15.985         643.950                  15.985         329.700            
      15.990         646.600                  15.990         329.700            
      15.995         646.600                  15.995         334.410            
      16.000         638.650                  16.000         335.980            
      16.005         630.700                  16.005         343.830            
      16.010         617.450                  16.010         346.970            
      16.015         617.450                  16.015         346.970            
      16.020         606.850                  16.020         361.100            
      16.025         593.600                  16.025         361.100            
      16.030         580.350                  16.030         368.950            
      16.035         564.450                  16.035         376.800            
      16.040         548.550                  16.040         386.220            
      16.045         527.350                  16.045         392.500            
      16.050         517.500                  16.050         411.250            
      16.055         482.310                  16.055         413.600            
      16.060         457.470                  16.060         420.650            
      16.065         430.560                  16.065         437.100            
      16.070         401.580                  16.070         453.550            
      16.075         376.740                  16.075         460.600            
      16.080         341.550                  16.080         470.000            
      16.085         310.500                  16.085         486.450            
      16.090         283.590                  16.090         495.850            
      16.095         248.400                  16.095         517.000            
      16.100         219.420                  16.100         528.750            
      16.105         184.230                  16.105         540.500            
      16.110         157.320                  16.110         556.950            
      16.115         124.200                  16.115         573.400            
      16.120          97.290                  16.120         587.500            
      16.125          72.500                  16.125         607.250            
      16.130          19.720                  16.130         621.130            
      16.135           0.000                  16.135         628.070            
      16.140           0.000                  16.140         645.420            
      16.145           0.000                  16.145         662.770            
      16.150           0.000                  16.150         676.650            
      16.155           0.000                  16.155         697.470            
      16.160           0.000                  16.160         714.820            
      16.165           0.000                  16.165         732.170            
      16.170           0.000                  16.170         749.520            
      16.175           0.000                  16.175         766.870            
      16.180           0.000                  16.180         791.160            
      16.185           0.000                  16.185         811.980            
      16.190           0.000                  16.190         829.330            
      16.195           0.000                  16.195         867.500            
      16.200           0.000                  16.200         881.360            
      16.205           0.000                  16.205         895.730            
      16.210           0.000                  16.210         914.890            
      16.215           0.000                  16.215         938.840            
      16.220           0.000                  16.220         967.580            
      16.225           0.000                  16.225         986.740            
      16.230           0.000                  16.230        1005.900            
      16.235           0.000                  16.235        1029.850            
      16.240           0.000                  16.240        1049.010            
      16.245           0.000                  16.245        1077.750            
      16.250           0.000                  16.250        1101.700            
      16.255           0.000                  16.255        1120.860            
      16.260           0.000                  16.260        1144.810            
      16.265           0.000                  16.265        1168.760            
      16.270           0.000                  16.270        1197.500            
      16.275           0.000                  16.275        1221.800            
      16.280           0.000                  16.280        1245.640            
      16.285           0.000                  16.285        1269.480            
      16.290           0.000                  16.290        1299.280            
      16.295           0.000                  16.295        1323.120            
      16.300           0.000                  16.300        1346.960            
      16.305           0.000                  16.305        1370.800            
      16.310           0.000                  16.310        1394.640            
      16.315           0.000                  16.315        1406.560            
      16.320           0.000                  16.320        1430.400            
      16.325           0.000                  16.325        1448.280            
      16.330           0.000                  16.330        1460.200            
      16.335           0.000                  16.335        1472.120            
      16.340           0.000                  16.340        1484.040            
      16.345           0.000                  16.345        1490.000            
      16.350           0.000                  16.350        1507.500            
      16.355           0.000                  16.355        1501.470            
      16.360           0.000                  16.360        1495.440            
      16.365           0.000                  16.365        1489.410            
      16.370           0.000                  16.370        1471.320            
      16.375           0.000                  16.375        1453.230            
      16.380           0.000                  16.380        1429.110            
      16.385           0.000                  16.385        1404.990            
      16.390           0.000                  16.390        1368.810            
      16.395           0.000                  16.395        1326.600            
      16.400           0.000                  16.400        1284.390            
      16.405           0.000                  16.405        1236.150            
      16.410           0.000                  16.410        1169.820            
      16.415           0.000                  16.415        1103.490            
      16.420           0.000                  16.420        1037.160            
      16.425           0.000                  16.425         965.000            
      16.430           0.000                  16.430         887.800            
      16.435           0.000                  16.435         806.740            
      16.440           0.000                  16.440         737.260            
      16.445           0.000                  16.445         648.480            
      16.450           0.000                  16.450         582.860            
      16.455           0.000                  16.455         513.380            
      16.460           0.000                  16.460         443.900            
      16.465           4.980                  16.465         382.140            
      16.470           0.000                  16.470         316.520            
      16.475           2.460                  16.475         262.480            
      16.480           2.460                  16.480         212.300            
      16.485           7.500                  16.485         165.980            
      16.490          15.000                  16.490         131.240            
      16.495          15.000                  16.495          96.500            
      16.500          12.600                  16.500          77.500            
      16.505          12.600                  16.505          44.950            
      16.510          32.760                  16.510           2.480            
      16.515          60.480                  16.515           0.000            
      16.520          98.280                  16.520           0.000            
      16.525         136.080                  16.525           0.000            
      16.530         153.720                  16.530           0.000            
      16.535         191.520                  16.535           0.000            
      16.540         231.840                  16.540           0.000            
      16.545         287.280                  16.545           0.000            
      16.550         357.840                  16.550           0.000            
      16.555         433.440                  16.555           0.000            
      16.560         511.560                  16.560           0.000            
      16.565         579.600                  16.565           0.000            
      16.570         630.000                  16.570           0.000            
      16.575         688.500                  16.575           0.000            
      16.580         734.400                  16.580           0.000            
      16.585         790.500                  16.585           0.000            
      16.590         851.700                  16.590           0.000            
      16.595         892.500                  16.595           0.000            
      16.600         938.400                  16.600           0.000            
      16.605         984.300                  16.605           0.000            
      16.610        1025.100                  16.610           0.000            
      16.615        1065.900                  16.615           0.000            
      16.620        1106.700                  16.620           0.000            
      16.625        1137.300                  16.625           0.000            
      16.630        1173.000                  16.630           0.000            
      16.635        1203.600                  16.635           0.000            
      16.640        1239.300                  16.640           0.000            
      16.645        1275.000                  16.645           0.000            
      16.650        1308.000                  16.650           0.000            
      16.655        1332.000                  16.655           0.000            
      16.660        1356.000                  16.660           0.000            
      16.665        1380.000                  16.665           0.000            
      16.670        1398.000                  16.670           0.000            
      16.675        1422.000                  16.675           0.000            
      16.680        1434.000                  16.680           0.000            
      16.685        1452.000                  16.685           0.000            
      16.690        1470.000                  16.690           0.000            
      16.695        1476.000                  16.695           0.000            
      16.700        1482.000                  16.700           0.000            
      16.705        1488.000                  16.705           0.000            
      16.710        1500.000                  16.710           0.000            
      16.715        1488.000                  16.715           0.000            
      16.720        1488.000                  16.720           0.000            
      16.725        1485.000                  16.725           0.000            
      16.730        1473.120                  16.730           0.000            
      16.735        1449.360                  16.735           0.000            
      16.740        1437.480                  16.740           0.000            
      16.745        1407.780                  16.745           0.000            
      16.750        1389.960                  16.750           0.000            
      16.755        1342.440                  16.755           0.000            
      16.760        1306.800                  16.760           0.000            
      16.765        1265.220                  16.765           0.000            
      16.770        1211.760                  16.770           0.000            
      16.775        1158.300                  16.775           0.000            
      16.780        1092.960                  16.780           0.000            
      16.785        1033.560                  16.785           0.000            
      16.790         956.340                  16.790           0.000            
      16.795         879.120                  16.795           0.000            
      16.800         807.500                  16.800           0.000            
      16.805         713.830                  16.805           0.000            
      16.810         639.540                  16.810           0.000            
      16.815         571.710                  16.815           0.000            
      16.820         507.110                  16.820           0.000            
      16.825         432.820                  16.825           0.000            
      16.830         371.450                  16.830           0.000            
      16.835         306.850                  16.835           0.000            
      16.840         242.250                  16.840           0.000            
      16.845         187.340                  16.845           0.000            
      16.850         151.810                  16.850           0.000            
      16.855         103.360                  16.855           0.000            
      16.860          74.290                  16.860           0.000            
      16.865          48.450                  16.865           0.000            
      16.870           6.460                  16.870           0.000            
      16.875           0.000                  16.875           0.000            
      16.880           0.000                  16.880           0.000            
      16.885           0.000                  16.885           0.000            
      16.890           0.000                  16.890           0.000            
      16.895           0.000                  16.895           0.000            
      16.900           0.000                  16.900           0.000            
      16.905           0.000                  16.905           0.000            
      16.910           0.000                  16.910           0.000            
      16.915           0.000                  16.915           0.000            
      16.920           0.000                  16.920           0.000            
      16.925           0.000                  16.925           0.000            
      16.930           0.000                  16.930           0.000            
      16.935           0.000                  16.935           0.000            
      16.940           0.000                  16.940           0.000            
      16.945           0.000                  16.945           0.000            
      16.950           0.000                  16.950           6.570            
      16.955           0.000                  16.955          26.280            
      16.960           0.000                  16.960          48.180            
      16.965           0.000                  16.965          81.030            
      16.970           0.000                  16.970         111.690            
      16.975           0.000                  16.975         144.540            
      16.980           0.000                  16.980         201.480            
      16.985           0.000                  16.985         264.990            
      16.990           0.000                  16.990         326.310            
      16.995           0.000                  16.995         365.730            
      17.000           0.000                  17.000         389.820            
      17.005           0.000                  17.005         400.770            
      17.010           0.000                  17.010         420.480            
      17.015           0.000                  17.015         462.090            
      17.020           0.000                  17.020         547.500            
      17.025           0.000                  17.025         641.000            
      17.030           0.000                  17.030         724.330            
      17.035           0.000                  17.035         788.430            
      17.040           0.000                  17.040         858.940            
      17.045           0.000                  17.045         955.090            
      17.050           0.000                  17.050        1051.240            
      17.055           0.000                  17.055        1108.930            
      17.060           0.000                  17.060        1192.260            
      17.065           0.000                  17.065        1256.360            
      17.070           0.000                  17.070        1326.870            
      17.075           0.000                  17.075        1397.380            
      17.080           0.000                  17.080        1461.480            
      17.085           0.000                  17.085        1519.170            
      17.090           0.000                  17.090        1564.040            
      17.095           0.000                  17.095        1602.500            
      17.100           0.000                  17.100        1639.050            
      17.105           0.000                  17.105        1659.120            
      17.110           0.000                  17.110        1672.500            
      17.115           0.000                  17.115        1665.810            
      17.120           0.000                  17.120        1665.810            
      17.125           0.000                  17.125        1652.430            
      17.130           0.000                  17.130        1639.050            
      17.135           0.000                  17.135        1605.600            
      17.140           0.000                  17.140        1572.150            
      17.145           0.000                  17.145        1525.320            
      17.150           0.000                  17.150        1478.490            
      17.155           0.000                  17.155        1431.660            
      17.160           0.000                  17.160        1378.140            
      17.165           0.000                  17.165        1338.000            
      17.170           0.000                  17.170        1291.170            
      17.175           0.000                  17.175        1252.500            
      17.180           0.000                  17.180        1187.370            
      17.185           0.000                  17.185        1142.280            
      17.190           0.000                  17.190        1097.190            
      17.195           0.000                  17.195        1042.080            
      17.200           0.000                  17.200         981.960            
      17.205           0.000                  17.205         926.850            
      17.210           0.000                  17.210         871.740            
      17.215           0.000                  17.215         801.600            
      17.220           0.000                  17.220         736.470            
      17.225           0.000                  17.225         666.330            
      17.230           0.000                  17.230         606.210            
      17.235           0.000                  17.235         536.070            
      17.240           0.000                  17.240         465.930            
      17.245           0.000                  17.245         405.810            
      17.250           0.000                  17.250         355.000            
      17.255           0.000                  17.255         289.680            
      17.260           0.000                  17.260         237.140            
      17.265           0.000                  17.265         187.440            
      17.270           0.000                  17.270         139.160            
      17.275           0.000                  17.275          99.400            
      17.280           0.000                  17.280          66.740            
      17.285           0.000                  17.285          19.880            
      17.290           0.000                  17.290           7.100            
      17.295           0.000                  17.295           0.000            
      17.300           0.000                  17.300           0.000            
      17.305           0.000                  17.305           0.000            
      17.310           0.000                  17.310           0.000            
      17.315           0.000                  17.315           0.000            
      17.320           0.000                  17.320           0.000            
      17.325           0.000                  17.325           2.500            
      17.330           0.000                  17.330           0.000            
      17.335           0.000                  17.335           0.000            
      17.340          18.600                  17.340           0.000            
      17.345          62.000                  17.345           0.000            
      17.350         133.300                  17.350           0.000            
      17.355         207.700                  17.355           0.000            
