File: squat   12.05.20  04:21:00
Comment: squat
                    P1Y374-L                                P1Y373-R                                
Time[secs]          Force[N]            Time[secs]          Force[N]            
       5.470         353.720                   5.470         441.000            
       5.475         357.120                   5.475         443.920            
       5.480         354.240                   5.480         438.550            
       5.485         360.000                   5.485         436.760            
       5.490         354.240                   5.490         442.130            
       5.495         354.240                   5.495         442.130            
       5.500         354.240                   5.500         438.550            
       5.505         357.120                   5.505         442.130            
       5.510         351.360                   5.510         442.130            
       5.515         360.000                   5.515         442.130            
       5.520         357.120                   5.520         447.500            
       5.525         360.000                   5.525         436.760            
       5.530         357.120                   5.530         438.550            
       5.535         354.240                   5.535         436.760            
       5.540         357.120                   5.540         438.550            
       5.545         357.120                   5.545         438.550            
       5.550         367.500                   5.550         447.500            
       5.555         354.270                   5.555         434.970            
       5.560         357.210                   5.560         438.550            
       5.565         358.680                   5.565         436.760            
       5.570         357.210                   5.570         438.550            
       5.575         357.210                   5.575         436.760            
       5.580         357.210                   5.580         434.970            
       5.585         358.680                   5.585         436.760            
       5.590         357.210                   5.590         436.760            
       5.595         357.210                   5.595         436.760            
       5.600         357.210                   5.600         438.550            
       5.605         357.210                   5.605         434.970            
       5.610         357.210                   5.610         442.130            
       5.615         354.270                   5.615         434.970            
       5.620         354.270                   5.620         434.970            
       5.625         367.500                   5.625         435.000            
       5.630         361.620                   5.630         431.520            
       5.635         358.680                   5.635         429.780            
       5.640         361.620                   5.640         435.000            
       5.645         357.210                   5.645         431.520            
       5.650         357.210                   5.650         435.000            
       5.655         358.680                   5.655         435.000            
       5.660         367.500                   5.660         429.780            
       5.665         361.620                   5.665         431.520            
       5.670         364.560                   5.670         435.000            
       5.675         358.680                   5.675         435.000            
       5.680         361.620                   5.680         429.780            
       5.685         361.620                   5.685         431.520            
       5.690         364.560                   5.690         429.780            
       5.695         364.560                   5.695         431.520            
       5.700         370.000                   5.700         437.500            
       5.705         364.080                   5.705         427.000            
       5.710         364.080                   5.710         427.000            
       5.715         364.080                   5.715         428.750            
       5.720         361.120                   5.720         427.000            
       5.725         361.120                   5.725         432.250            
       5.730         361.120                   5.730         437.500            
       5.735         364.080                   5.735         427.000            
       5.740         356.680                   5.740         432.250            
       5.745         364.080                   5.745         427.000            
       5.750         361.120                   5.750         432.250            
       5.755         353.720                   5.755         423.500            
       5.760         359.640                   5.760         428.750            
       5.765         364.080                   5.765         427.000            
       5.770         361.120                   5.770         432.250            
       5.775         367.500                   5.775         434.000            
       5.780         367.500                   5.780         432.250            
       5.785         361.620                   5.785         427.000            
       5.790         357.210                   5.790         427.000            
       5.795         358.680                   5.795         432.250            
       5.800         358.680                   5.800         432.250            
       5.805         361.620                   5.805         432.250            
       5.810         358.680                   5.810         428.750            
       5.815         367.500                   5.815         432.250            
       5.820         364.560                   5.820         432.250            
       5.825         358.680                   5.825         432.250            
       5.830         367.500                   5.830         432.250            
       5.835         361.620                   5.835         434.000            
       5.840         367.500                   5.840         434.000            
       5.845         367.500                   5.845         437.500            
       5.850         373.550                   5.850         439.660            
       5.855         368.900                   5.855         436.100            
       5.860         373.550                   5.860         436.100            
       5.865         373.550                   5.865         445.000            
       5.870         373.550                   5.870         436.100            
       5.875         384.400                   5.875         430.760            
       5.880         376.650                   5.880         439.660            
       5.885         376.650                   5.885         439.660            
       5.890         379.750                   5.890         439.660            
       5.895         381.300                   5.895         439.660            
       5.900         379.750                   5.900         436.100            
       5.905         384.400                   5.905         441.440            
       5.910         384.400                   5.910         434.320            
       5.915         381.300                   5.915         436.100            
       5.920         387.500                   5.920         436.100            
       5.925         390.000                   5.925         442.500            
       5.930         382.200                   5.930         437.190            
       5.935         382.200                   5.935         438.960            
       5.940         390.000                   5.940         433.650            
       5.945         383.760                   5.945         431.880            
       5.950         379.080                   5.950         431.880            
       5.955         379.080                   5.955         433.650            
       5.960         374.400                   5.960         426.570            
       5.965         371.280                   5.965         433.650            
       5.970         374.400                   5.970         431.880            
       5.975         366.600                   5.975         428.340            
       5.980         363.480                   5.980         426.570            
       5.985         366.600                   5.985         419.490            
       5.990         361.920                   5.990         421.260            
       5.995         354.120                   5.995         415.950            
       6.000         355.000                   6.000         415.000            
       6.005         352.160                   6.005         408.360            
       6.010         343.640                   6.010         406.700            
       6.015         343.640                   6.015         406.700            
       6.020         342.220                   6.020         398.400            
       6.025         339.380                   6.025         401.720            
       6.030         346.480                   6.030         398.400            
       6.035         336.540                   6.035         393.420            
       6.040         329.440                   6.040         388.440            
       6.045         326.600                   6.045         386.780            
       6.050         322.340                   6.050         388.440            
       6.055         319.500                   6.055         381.800            
       6.060         322.340                   6.060         378.480            
       6.065         312.400                   6.065         378.480            
       6.070         302.460                   6.070         376.820            
       6.075         310.000                   6.075         377.500            
       6.080         301.320                   6.080         366.930            
       6.085         303.800                   6.085         366.930            
       6.090         303.800                   6.090         359.380            
       6.095         296.360                   6.095         356.360            
       6.100         301.320                   6.100         351.830            
       6.105         301.320                   6.105         347.300            
       6.110         298.840                   6.110         341.260            
       6.115         310.000                   6.115         333.710            
       6.120         298.840                   6.120         344.280            
       6.125         301.320                   6.125         332.200            
       6.130         291.400                   6.130         326.160            
       6.135         296.360                   6.135         326.160            
       6.140         293.880                   6.140         321.630            
       6.145         293.880                   6.145         318.610            
       6.150         292.500                   6.150         323.680            
       6.155         287.500                   6.155         316.880            
       6.160         282.500                   6.160         322.320            
       6.165         285.000                   6.165         319.600            
       6.170         280.000                   6.170         316.880            
       6.175         280.000                   6.175         316.880            
       6.180         280.000                   6.180         319.600            
       6.185         277.500                   6.185         314.160            
       6.190         285.000                   6.190         316.880            
       6.195         285.000                   6.195         323.680            
       6.200         295.000                   6.200         326.400            
       6.205         297.500                   6.205         323.680            
       6.210         307.500                   6.210         331.840            
       6.215         310.000                   6.215         340.000            
       6.220         312.500                   6.220         326.400            
       6.225         317.340                   6.225         332.220            
       6.230         322.500                   6.230         332.220            
       6.235         317.340                   6.235         326.340            
       6.240         322.500                   6.240         324.870            
       6.245         319.920                   6.245         324.870            
       6.250         322.500                   6.250         321.930            
       6.255         317.340                   6.255         318.990            
       6.260         317.340                   6.260         321.930            
       6.265         312.180                   6.265         321.930            
       6.270         314.760                   6.270         329.280            
       6.275         317.340                   6.275         336.630            
       6.280         314.760                   6.280         341.040            
       6.285         314.760                   6.285         351.330            
       6.290         322.500                   6.290         357.210            
       6.295         317.340                   6.295         367.500            
       6.300         324.120                   6.300         373.660            
       6.305         321.200                   6.305         373.660            
       6.310         321.200                   6.310         381.510            
       6.315         327.040                   6.315         384.650            
       6.320         327.040                   6.320         384.650            
       6.325         329.960                   6.325         389.360            
       6.330         331.420                   6.330         389.360            
       6.335         337.260                   6.335         389.360            
       6.340         338.720                   6.340         386.220            
       6.345         337.260                   6.345         389.360            
       6.350         347.480                   6.350         386.220            
       6.355         348.940                   6.355         386.220            
       6.360         351.860                   6.360         386.220            
       6.365         359.160                   6.365         392.500            
       6.370         365.000                   6.370         384.650            
       6.375         376.530                   6.375         392.450            
       6.380         381.420                   6.380         387.440            
       6.385         376.530                   6.385         389.110            
       6.390         391.200                   6.390         392.450            
       6.395         391.200                   6.395         394.120            
       6.400         394.460                   6.400         399.130            
       6.405         396.090                   6.405         399.130            
       6.410         394.460                   6.410         402.470            
       6.415         396.090                   6.415         404.140            
       6.420         396.090                   6.420         407.480            
       6.425         399.350                   6.425         407.480            
       6.430         396.090                   6.430         412.490            
       6.435         404.240                   6.435         409.150            
       6.440         404.240                   6.440         409.150            
       6.445         407.500                   6.445         417.500            
       6.450         406.560                   6.450         416.500            
       6.455         411.600                   6.455         414.750            
       6.460         406.560                   6.460         416.500            
       6.465         406.560                   6.465         414.750            
       6.470         411.600                   6.470         420.000            
       6.475         409.920                   6.475         420.000            
       6.480         411.600                   6.480         420.000            
       6.485         414.960                   6.485         421.750            
       6.490         416.640                   6.490         423.500            
       6.495         414.960                   6.495         423.500            
       6.500         414.960                   6.500         427.000            
       6.505         411.600                   6.505         432.250            
       6.510         416.640                   6.510         434.000            
       6.515         420.000                   6.515         437.500            
       6.520         416.640                   6.520         437.500            
       6.525         427.500                   6.525         443.190            
       6.530         417.240                   6.530         439.450            
       6.535         418.950                   6.535         443.190            
       6.540         418.950                   6.540         443.190            
       6.545         417.240                   6.545         454.410            
       6.550         413.820                   6.550         454.410            
       6.555         417.240                   6.555         456.280            
       6.560         417.240                   6.560         454.410            
       6.565         417.240                   6.565         461.890            
       6.570         412.110                   6.570         463.760            
       6.575         412.110                   6.575         461.890            
       6.580         412.110                   6.580         461.890            
       6.585         408.690                   6.585         467.500            
       6.590         406.980                   6.590         463.760            
       6.595         403.560                   6.595         467.500            
       6.600         412.500                   6.600         481.580            
       6.605         404.250                   6.605         471.630            
       6.610         400.950                   6.610         475.610            
       6.615         399.300                   6.615         475.610            
       6.620         399.300                   6.620         479.590            
       6.625         399.300                   6.625         479.590            
       6.630         405.900                   6.630         483.570            
       6.635         400.950                   6.635         481.580            
       6.640         404.250                   6.640         483.570            
       6.645         400.950                   6.645         485.560            
       6.650         404.250                   6.650         483.570            
       6.655         404.250                   6.655         485.560            
       6.660         405.900                   6.660         489.540            
       6.665         409.200                   6.665         491.530            
       6.670         405.900                   6.670         497.500            
       6.675         416.300                   6.675         500.550            
       6.680         414.490                   6.680         494.160            
       6.685         414.490                   6.685         498.420            
       6.690         421.730                   6.690         500.550            
       6.695         421.730                   6.695         504.810            
       6.700         423.540                   6.700         506.940            
       6.705         427.160                   6.705         500.550            
       6.710         427.160                   6.710         506.940            
       6.715         436.210                   6.715         506.940            
       6.720         428.970                   6.720         513.330            
       6.725         434.400                   6.725         519.720            
       6.730         439.830                   6.730         519.720            
       6.735         443.450                   6.735         523.980            
       6.740         452.500                   6.740         523.980            
       6.745         448.880                   6.745         532.500            
       6.750         464.200                   6.750         538.480            
       6.755         464.200                   6.755         538.480            
       6.760         473.000                   6.760         546.100            
       6.765         477.400                   6.765         556.260            
       6.770         479.600                   6.770         556.260            
       6.775         486.200                   6.775         566.420            
       6.780         499.400                   6.780         581.660            
       6.785         501.600                   6.785         581.660            
       6.790         510.400                   6.790         589.280            
       6.795         519.200                   6.795         596.900            
       6.800         521.400                   6.800         601.980            
       6.805         528.000                   6.805         614.680            
       6.810         536.800                   6.810         622.300            
       6.815         543.400                   6.815         629.920            
       6.820         550.000                   6.820         635.000            
       6.825         559.260                   6.825         645.880            
       6.830         556.870                   6.830         648.560            
       6.835         564.040                   6.835         651.240            
       6.840         568.820                   6.840         656.600            
       6.845         573.600                   6.845         659.280            
       6.850         575.990                   6.850         659.280            
       6.855         580.770                   6.855         664.640            
       6.860         585.550                   6.860         667.320            
       6.865         587.940                   6.865         670.000            
       6.870         590.330                   6.870         661.960            
       6.875         592.720                   6.875         670.000            
       6.880         592.720                   6.880         667.320            
       6.885         597.500                   6.885         667.320            
       6.890         592.720                   6.890         664.640            
       6.895         587.940                   6.895         664.640            
       6.900         597.500                   6.900         665.000            
       6.905         587.940                   6.905         662.340            
       6.910         587.940                   6.910         657.020            
       6.915         585.550                   6.915         654.360            
       6.920         585.550                   6.920         649.040            
       6.925         587.940                   6.925         657.020            
       6.930         578.380                   6.930         649.040            
       6.935         573.600                   6.935         643.720            
       6.940         573.600                   6.940         635.740            
       6.945         571.210                   6.945         635.740            
       6.950         566.430                   6.950         627.760            
       6.955         559.260                   6.955         622.440            
       6.960         556.870                   6.960         619.780            
       6.965         554.480                   6.965         611.800            
       6.970         544.920                   6.970         611.800            
       6.975         545.000                   6.975         615.000            
       6.980         540.640                   6.980         597.780            
       6.985         536.280                   6.985         597.780            
       6.990         525.380                   6.990         587.940            
       6.995         521.020                   6.995         583.020            
       7.000         516.660                   7.000         578.100            
       7.005         512.300                   7.005         573.180            
       7.010         503.580                   7.010         568.260            
       7.015         499.220                   7.015         560.880            
       7.020         494.860                   7.020         558.420            
       7.025         486.140                   7.025         551.040            
       7.030         483.960                   7.030         546.120            
       7.035         473.060                   7.035         541.200            
       7.040         468.700                   7.040         541.200            
       7.045         464.340                   7.045         533.820            
       7.050         467.500                   7.050         525.000            
       7.055         456.280                   7.055         518.700            
       7.060         454.410                   7.060         518.700            
       7.065         446.930                   7.065         508.200            
       7.070         443.190                   7.070         506.100            
       7.075         439.450                   7.075         495.600            
       7.080         431.970                   7.080         491.400            
       7.085         428.230                   7.085         493.500            
       7.090         426.360                   7.090         489.300            
       7.095         413.270                   7.095         483.000            
       7.100         413.270                   7.100         474.600            
       7.105         405.790                   7.105         476.700            
       7.110         405.790                   7.110         472.500            
       7.115         398.310                   7.115         468.300            
       7.120         398.310                   7.120         462.000            
       7.125         395.000                   7.125         460.000            
       7.130         383.940                   7.130         450.800            
       7.135         387.100                   7.135         448.960            
       7.140         388.680                   7.140         460.000            
       7.145         382.360                   7.145         443.440            
       7.150         376.040                   7.150         441.600            
       7.155         379.200                   7.155         432.400            
       7.160         376.040                   7.160         436.080            
       7.165         371.300                   7.165         428.720            
       7.170         376.040                   7.170         432.400            
       7.175         369.720                   7.175         423.200            
       7.180         366.560                   7.180         421.360            
       7.185         364.980                   7.185         419.520            
       7.190         366.560                   7.190         421.360            
       7.195         364.980                   7.195         421.360            
       7.200         365.000                   7.200         420.000            
       7.205         362.080                   7.205         411.600            
       7.210         356.240                   7.210         414.960            
       7.215         354.780                   7.215         404.880            
       7.220         356.240                   7.220         409.920            
       7.225         356.240                   7.225         404.880            
       7.230         344.560                   7.230         404.880            
       7.235         354.780                   7.235         401.520            
       7.240         348.940                   7.240         396.480            
       7.245         347.480                   7.245         396.480            
       7.250         347.480                   7.250         396.480            
       7.255         351.860                   7.255         396.480            
       7.260         341.640                   7.260         396.480            
       7.265         344.560                   7.265         396.480            
       7.270         341.640                   7.270         391.440            
       7.275         350.000                   7.275         397.500            
       7.280         344.400                   7.280         389.550            
       7.285         338.800                   7.285         386.370            
       7.290         338.800                   7.290         386.370            
       7.295         341.600                   7.295         389.550            
       7.300         338.800                   7.300         391.140            
       7.305         337.400                   7.305         384.780            
       7.310         344.400                   7.310         381.600            
       7.315         344.400                   7.315         378.420            
       7.320         344.400                   7.320         384.780            
       7.325         344.400                   7.325         378.420            
       7.330         341.600                   7.330         378.420            
       7.335         341.600                   7.335         376.830            
       7.340         341.600                   7.340         373.650            
       7.345         344.400                   7.345         378.420            
       7.350         345.000                   7.350         375.000            
       7.355         336.720                   7.355         369.000            
       7.360         339.480                   7.360         367.500            
       7.365         339.480                   7.365         369.000            
       7.370         342.240                   7.370         372.000            
       7.375         331.200                   7.375         372.000            
       7.380         336.720                   7.380         372.000            
       7.385         333.960                   7.385         369.000            
       7.390         331.200                   7.390         361.500            
       7.395         331.200                   7.395         364.500            
       7.400         331.200                   7.400         364.500            
       7.405         333.960                   7.405         364.500            
       7.410         333.960                   7.410         364.500            
       7.415         331.200                   7.415         367.500            
       7.420         331.200                   7.420         361.500            
       7.425         337.500                   7.425         365.000            
       7.430         329.400                   7.430         362.080            
       7.435         326.700                   7.435         356.240            
       7.440         326.700                   7.440         359.160            
       7.445         332.100                   7.445         356.240            
       7.450         329.400                   7.450         351.860            
       7.455         326.700                   7.455         348.940            
       7.460         326.700                   7.460         354.780            
       7.465         332.100                   7.465         354.780            
       7.470         321.300                   7.470         347.480            
       7.475         324.000                   7.475         351.860            
       7.480         319.950                   7.480         348.940            
       7.485         317.250                   7.485         347.480            
       7.490         321.300                   7.490         348.940            
       7.495         319.950                   7.495         351.860            
       7.500         322.500                   7.500         355.000            
       7.505         312.180                   7.505         349.320            
       7.510         312.180                   7.510         349.320            
       7.515         304.440                   7.515         349.320            
       7.520         301.860                   7.520         349.320            
       7.525         296.700                   7.525         339.380            
       7.530         294.120                   7.530         336.540            
       7.535         294.120                   7.535         339.380            
       7.540         286.380                   7.540         336.540            
       7.545         283.800                   7.545         332.280            
       7.550         283.800                   7.550         329.440            
       7.555         277.350                   7.555         323.760            
       7.560         274.770                   7.560         329.440            
       7.565         272.190                   7.565         322.340            
       7.570         267.030                   7.570         319.500            
       7.575         267.500                   7.575         319.640            
       7.580         262.150                   7.580         317.020            
       7.585         258.940                   7.585         314.400            
       7.590         256.800                   7.590         311.780            
       7.595         254.660                   7.595         311.780            
       7.600         249.310                   7.600         311.780            
       7.605         251.450                   7.605         311.780            
       7.610         254.660                   7.610         314.400            
       7.615         251.450                   7.615         317.020            
       7.620         254.660                   7.620         317.020            
       7.625         254.660                   7.625         314.400            
       7.630         256.800                   7.630         319.640            
       7.635         258.940                   7.635         317.020            
       7.640         264.290                   7.640         322.260            
       7.645         264.290                   7.645         327.500            
       7.650         276.900                   7.650         342.300            
       7.655         276.900                   7.655         334.150            
       7.660         281.160                   7.660         343.930            
       7.665         289.680                   7.665         347.190            
       7.670         293.940                   7.670         348.820            
       7.675         302.460                   7.675         353.710            
       7.680         303.880                   7.680         358.600            
       7.685         313.820                   7.685         366.750            
       7.690         323.760                   7.690         374.900            
       7.695         329.440                   7.695         379.790            
       7.700         339.380                   7.700         389.570            
       7.705         346.480                   7.705         389.570            
       7.710         352.160                   7.710         396.090            
       7.715         355.000                   7.715         400.980            
       7.720         355.000                   7.720         407.500            
       7.725         376.000                   7.725         416.500            
       7.730         374.400                   7.730         414.750            
       7.735         379.200                   7.735         420.000            
       7.740         384.000                   7.740         421.750            
       7.745         388.800                   7.745         423.500            
       7.750         392.000                   7.750         427.000            
       7.755         388.800                   7.755         434.000            
       7.760         388.800                   7.760         428.750            
       7.765         400.000                   7.765         434.000            
       7.770         392.000                   7.770         437.500            
       7.775         387.200                   7.775         434.000            
       7.780         392.000                   7.780         434.000            
       7.785         387.200                   7.785         437.500            
       7.790         382.400                   7.790         437.500            
       7.795         376.000                   7.795         432.250            
       7.800         380.000                   7.800         437.500            
       7.805         369.360                   7.805         428.750            
       7.810         366.320                   7.810         428.750            
       7.815         364.800                   7.815         428.750            
       7.820         358.720                   7.820         423.500            
       7.825         366.320                   7.825         421.750            
       7.830         364.800                   7.830         428.750            
       7.835         361.760                   7.835         423.500            
       7.840         354.160                   7.840         420.000            
       7.845         354.160                   7.845         423.500            
       7.850         354.160                   7.850         427.000            
       7.855         357.200                   7.855         423.500            
       7.860         357.200                   7.860         427.000            
       7.865         361.760                   7.865         427.000            
       7.870         357.200                   7.870         423.500            
       7.875         367.500                   7.875         434.320            
       7.880         361.500                   7.880         430.760            
       7.885         360.000                   7.885         434.320            
       7.890         361.500                   7.890         439.660            
       7.895         364.500                   7.895         441.440            
       7.900         367.500                   7.900         439.660            
       7.905         369.000                   7.905         445.000            
       7.910         372.000                   7.910         445.000            
       7.915         369.000                   7.915         445.000            
       7.920         372.000                   7.920         439.660            
       7.925         372.000                   7.925         445.000            
       7.930         375.000                   7.930         439.660            
       7.935         369.000                   7.935         441.440            
       7.940         372.000                   7.940         439.660            
       7.945         375.000                   7.945         430.760            
       7.950         374.480                   7.950         444.600            
       7.955         369.950                   7.955         437.400            
       7.960         374.480                   7.960         441.000            
       7.965         374.480                   7.965         439.200            
       7.970         371.460                   7.970         439.200            
       7.975         363.910                   7.975         432.000            
       7.980         374.480                   7.980         441.000            
       7.985         371.460                   7.985         439.200            
       7.990         371.460                   7.990         439.200            
       7.995         371.460                   7.995         444.600            
       8.000         369.950                   8.000         444.600            
       8.005         371.460                   8.005         450.000            
       8.010         369.950                   8.010         446.400            
       8.015         374.480                   8.015         450.000            
       8.020         377.500                   8.020         446.400            
       8.025         382.500                   8.025         447.120            
       8.030         374.850                   8.030         443.440            
       8.035         376.380                   8.035         448.960            
       8.040         374.850                   8.040         443.440            
       8.045         368.730                   8.045         441.600            
       8.050         367.200                   8.050         441.600            
       8.055         371.790                   8.055         443.440            
       8.060         367.200                   8.060         443.440            
       8.065         368.730                   8.065         447.120            
       8.070         368.730                   8.070         448.960            
       8.075         368.730                   8.075         447.120            
       8.080         368.730                   8.080         448.960            
       8.085         367.200                   8.085         448.960            
       8.090         367.200                   8.090         448.960            
       8.095         368.730                   8.095         460.000            
       8.100         373.550                   8.100         458.800            
       8.105         364.250                   8.105         453.250            
       8.110         368.900                   8.110         453.250            
       8.115         367.350                   8.115         451.400            
       8.120         372.000                   8.120         456.950            
       8.125         373.550                   8.125         456.950            
       8.130         372.000                   8.130         462.500            
       8.135         373.550                   8.135         456.950            
       8.140         376.650                   8.140         458.800            
       8.145         376.650                   8.145         456.950            
       8.150         373.550                   8.150         456.950            
       8.155         384.400                   8.155         456.950            
       8.160         379.750                   8.160         462.500            
       8.165         384.400                   8.165         462.500            
       8.170         387.500                   8.170         458.800            
       8.175         391.840                   8.175         467.500            
       8.180         395.000                   8.180         463.760            
       8.185         388.680                   8.185         463.760            
       8.190         388.680                   8.190         458.150            
       8.195         391.840                   8.195         458.150            
       8.200         395.000                   8.200         458.150            
       8.205         388.680                   8.205         456.280            
       8.210         383.940                   8.210         450.670            
       8.215         383.940                   8.215         454.410            
       8.220         382.360                   8.220         454.410            
       8.225         379.200                   8.225         446.930            
       8.230         374.460                   8.230         441.320            
       8.235         371.300                   8.235         433.840            
       8.240         366.560                   8.240         435.710            
       8.245         364.980                   8.245         433.840            
