File: bi1   18.02.20  02:54:24
Comment: bi1
                    P1Y374-L                                P1Y373-R                                
Time[secs]          Force[N]            Time[secs]          Force[N]            
       5.725         517.360                   5.725         739.600            
       5.730         531.280                   5.730         756.800            
       5.735         528.960                   5.735         767.120            
       5.740         533.600                   5.740         784.320            
       5.745         528.960                   5.745         794.640            
       5.750         542.880                   5.750         804.960            
       5.755         549.840                   5.755         822.160            
       5.760         554.480                   5.760         835.920            
       5.765         568.400                   5.765         846.240            
       5.770         580.000                   5.770         860.000            
       5.775         592.000                   5.775         871.520            
       5.780         595.200                   5.780         871.520            
       5.785         604.800                   5.785         884.090            
       5.790         614.400                   5.790         892.470            
       5.795         630.400                   5.795         896.660            
       5.800         636.800                   5.800         900.850            
       5.805         656.000                   5.805         913.420            
       5.810         672.000                   5.810         921.800            
       5.815         681.600                   5.815         934.370            
       5.820         694.400                   5.820         946.940            
       5.825         710.400                   5.825         963.700            
       5.830         732.800                   5.830         976.270            
       5.835         755.200                   5.835        1001.410            
       5.840         774.400                   5.840        1022.360            
       5.845         800.000                   5.845        1047.500            
       5.850         829.920                   5.850        1064.360            
       5.855         841.890                   5.855        1073.380            
       5.860         869.820                   5.860        1082.400            
       5.865         889.770                   5.865        1095.930            
       5.870         913.710                   5.870        1109.460            
       5.875         933.660                   5.875        1113.970            
       5.880         961.590                   5.880        1127.500            
       5.885         973.560                   5.885        1118.480            
       5.890         989.520                   5.890        1122.990            
       5.895         993.510                   5.895        1113.970            
       5.900         997.500                   5.900        1104.950            
       5.905         993.510                   5.905        1095.930            
       5.910         981.540                   5.910        1073.380            
       5.915         965.580                   5.915        1055.340            
       5.920         949.620                   5.920        1037.300            
       5.925         937.500                   5.925        1022.500            
       5.930         892.500                   5.930        1002.050            
       5.935         858.750                   5.935         981.600            
       5.940         825.000                   5.940         957.060            
       5.945         780.000                   5.945         928.430            
       5.950         738.750                   5.950         895.710            
       5.955         697.500                   5.955         867.080            
       5.960         641.250                   5.960         834.360            
       5.965         585.000                   5.965         793.460            
       5.970         540.000                   5.970         756.650            
       5.975         480.000                   5.975         707.570            
       5.980         438.750                   5.980         662.580            
       5.985         386.250                   5.985         613.500            
       5.990         341.250                   5.990         564.420            
       5.995         292.500                   5.995         507.160            
       6.000         240.000                   6.000         460.000            
       6.005         187.200                   6.005         391.920            
       6.010         139.200                   6.010         334.880            
       6.015          92.160                   6.015         283.360            
       6.020          51.840                   6.020         237.360            
       6.025           0.000                   6.025         185.840            
       6.030           0.000                   6.030         149.040            
       6.035           0.000                   6.035         112.240            
       6.040           0.000                   6.040          77.280            
       6.045           0.000                   6.045          51.520            
       6.050           0.000                   6.050          11.040            
       6.055           0.000                   6.055           7.360            
       6.060           0.000                   6.060           7.360            
       6.065           0.000                   6.065           3.680            
       6.070           0.000                   6.070           7.360            
       6.075           0.000                   6.075          10.000            
       6.080           0.000                   6.080           2.480            
       6.085           0.000                   6.085           5.000            
       6.090           0.000                   6.090           7.480            
       6.095           0.000                   6.095           0.000            
       6.100           0.000                   6.100           5.000            
       6.105           0.000                   6.105           2.480            
       6.110           0.000                   6.110           2.480            
       6.115           0.000                   6.115           5.000            
       6.120           0.000                   6.120           0.000            
       6.125           0.000                   6.125           0.000            
       6.130           0.000                   6.130           0.000            
       6.135           0.000                   6.135           0.000            
       6.140           0.000                   6.140           0.000            
       6.145           0.000                   6.145           0.000            
       6.150           0.000                   6.150           0.000            
       6.155           0.000                   6.155           0.000            
       6.160           0.000                   6.160           0.000            
       6.165           0.000                   6.165           0.000            
       6.170           0.000                   6.170           0.000            
       6.175           0.000                   6.175           0.000            
       6.180           0.000                   6.180           0.000            
       6.185           0.000                   6.185           0.000            
       6.190           0.000                   6.190           0.000            
       6.195           0.000                   6.195           0.000            
       6.200           0.000                   6.200           0.000            
       6.205           0.000                   6.205           0.000            
       6.210           0.000                   6.210           0.000            
       6.215           0.000                   6.215           0.000            
       6.220           0.000                   6.220           0.000            
       6.225           0.000                   6.225           0.000            
       6.230           0.000                   6.230           0.000            
       6.235           0.000                   6.235           0.000            
       6.240           0.000                   6.240           0.000            
       6.245           0.000                   6.245           0.000            
       6.250           0.000                   6.250           0.000            
       6.255           0.000                   6.255           0.000            
       6.260           0.000                   6.260           0.000            
       6.265           0.000                   6.265           0.000            
       6.270           0.000                   6.270           0.000            
       6.275           0.000                   6.275           0.000            
       6.280           0.000                   6.280           0.000            
       6.285           0.000                   6.285           0.000            
       6.290           0.000                   6.290           0.000            
       6.295           0.000                   6.295           0.000            
       6.300           0.000                   6.300           0.000            
       6.305           0.000                   6.305           0.000            
       6.310           0.000                   6.310           0.000            
       6.315           0.000                   6.315           0.000            
       6.320           0.000                   6.320           0.000            
       6.325           0.000                   6.325           0.000            
       6.330           0.000                   6.330           0.000            
       6.335           0.000                   6.335           0.000            
       6.340           0.000                   6.340           0.000            
       6.345           0.000                   6.345           2.460            
       6.350           2.480                   6.350           2.460            
       6.355          10.000                   6.355           9.960            
       6.360          10.000                   6.360          15.000            
       6.365           7.480                   6.365          12.480            
       6.370          10.000                   6.370           9.960            
       6.375          14.920                   6.375          11.000            
       6.380          14.920                   6.380          11.000            
       6.385          14.920                   6.385           5.500            
       6.390          14.920                   6.390          11.000            
       6.395          14.920                   6.395          11.000            
       6.400          14.920                   6.400          16.500            
       6.405          14.920                   6.405          33.000            
       6.410          22.380                   6.410         236.500            
       6.415         186.500                   6.415        1072.500            
       6.420         693.780                   6.420        1375.000            
       6.425         932.500                   6.425         951.500            
       6.430         604.260                   6.430         819.500            
       6.435         477.440                   6.435         803.000            
       6.440         417.760                   6.440         880.000            
       6.445         414.030                   6.445        1061.500            
       6.450         483.000                   6.450        1229.580            
       6.455         582.820                   6.455        1341.360            
       6.460         721.280                   6.460        1484.190            
       6.465         805.000                   6.465        1552.500            
       6.470         788.900                   6.470        1546.290            
       6.475         747.040                   6.475        1490.400            
       6.480         747.040                   6.480        1428.300            
       6.485         756.700                   6.485        1372.410            
       6.490         759.920                   6.490        1335.150            
       6.495         747.040                   6.495        1304.100            
       6.500         737.380                   6.500        1291.680            
       6.505         734.160                   6.505        1297.890            
       6.510         714.840                   6.510        1316.520            
       6.515         695.520                   6.515        1328.940            
       6.520         672.980                   6.520        1359.990            
       6.525         654.550                   6.525        1374.480            
       6.530         622.750                   6.530        1380.000            
       6.535         598.900                   6.535        1363.440            
       6.540         590.950                   6.540        1341.360            
       6.545         580.350                   6.545        1308.240            
       6.550         580.350                   6.550        1258.560            
       6.555         580.350                   6.555        1214.400            
       6.560         593.600                   6.560        1164.720            
       6.565         598.900                   6.565        1120.560            
       6.570         612.150                   6.570        1081.920            
       6.575         620.100                   6.575        1048.800            
       6.580         628.050                   6.580        1032.240            
       6.585         638.650                   6.585        1026.720            
       6.590         649.250                   6.590        1026.720            
       6.595         662.500                   6.595        1032.240            
       6.600         687.800                   6.600        1046.240            
       6.605         691.420                   6.605        1046.240            
       6.610         709.520                   6.610        1056.300            
       6.615         724.000                   6.615        1076.420            
       6.620         749.340                   6.620        1091.510            
       6.625         767.440                   6.625        1116.660            
       6.630         792.780                   6.630        1141.810            
       6.635         810.880                   6.635        1166.960            
       6.640         828.980                   6.640        1197.140            
       6.645         843.460                   6.645        1222.290            
       6.650         850.700                   6.650        1242.410            
       6.655         876.040                   6.655        1257.500            
       6.660         883.280                   6.660        1252.470            
       6.665         894.140                   6.665        1252.470            
       6.670         905.000                   6.670        1247.440            
       6.675         920.000                   6.675        1235.000            
       6.680         908.960                   6.680        1230.000            
       6.685         908.960                   6.685        1210.000            
       6.690         901.600                   6.690        1215.000            
       6.695         897.920                   6.695        1205.000            
       6.700         894.240                   6.700        1210.000            
       6.705         890.560                   6.705        1225.000            
       6.710         883.200                   6.710        1235.000            
       6.715         886.880                   6.715        1235.000            
       6.720         875.840                   6.720        1245.000            
       6.725         872.160                   6.725        1240.000            
       6.730         868.480                   6.730        1245.000            
       6.735         872.160                   6.735        1245.000            
       6.740         868.480                   6.740        1250.000            
       6.745         872.160                   6.745        1235.000            
       6.750         877.500                   6.750        1235.000            
       6.755         870.480                   6.755        1225.120            
       6.760         866.970                   6.760        1215.240            
       6.765         866.970                   6.765        1205.360            
       6.770         866.970                   6.770        1195.480            
       6.775         866.970                   6.775        1185.600            
       6.780         866.970                   6.780        1180.660            
       6.785         859.950                   6.785        1160.900            
       6.790         849.420                   6.790        1155.960            
       6.795         842.400                   6.795        1146.080            
       6.800         838.890                   6.800        1136.200            
       6.805         828.360                   6.805        1131.260            
       6.810         810.810                   6.810        1116.440            
       6.815         796.770                   6.815        1106.560            
       6.820         786.240                   6.820        1096.680            
       6.825         782.500                   6.825        1092.500            
       6.830         760.590                   6.830        1079.390            
       6.835         757.460                   6.835        1061.910            
       6.840         751.200                   6.840        1053.170            
       6.845         741.810                   6.845        1040.060            
       6.850         735.550                   6.850        1026.950            
       6.855         732.420                   6.855        1013.840            
       6.860         732.420                   6.860        1005.100            
       6.865         729.290                   6.865         996.360            
       6.870         732.420                   6.870         991.990            
       6.875         729.290                   6.875         983.250            
       6.880         732.420                   6.880         974.510            
       6.885         732.420                   6.885         965.770            
       6.890         735.550                   6.890         965.770            
       6.895         744.940                   6.895         961.400            
       6.900         756.360                   6.900         967.500            
       6.905         760.180                   6.905         958.900            
       6.910         771.640                   6.910         963.200            
       6.915         779.280                   6.915         967.500            
       6.920         790.740                   6.920         971.800            
       6.925         813.660                   6.925         971.800            
       6.930         821.300                   6.930         984.700            
       6.935         836.580                   6.935         989.000            
       6.940         848.040                   6.940        1001.900            
       6.945         870.960                   6.945        1014.800            
       6.950         882.420                   6.950        1027.700            
       6.955         901.520                   6.955        1032.000            
       6.960         920.620                   6.960        1053.500            
       6.965         932.080                   6.965        1062.100            
       6.970         955.000                   6.970        1075.000            
       6.975         972.000                   6.975        1095.750            
       6.980         976.050                   6.980        1105.490            
       6.985         992.250                   6.985        1124.970            
       6.990        1000.350                   6.990        1134.710            
       6.995        1008.450                   6.995        1154.190            
       7.000        1012.500                   7.000        1163.930            
       7.005        1012.500                   7.005        1183.410            
       7.010        1000.350                   7.010        1193.150            
       7.015         988.200                   7.015        1202.890            
       7.020         972.000                   7.020        1212.630            
       7.025         943.650                   7.025        1217.500            
       7.030         903.150                   7.030        1212.630            
       7.035         854.550                   7.035        1198.020            
       7.040         801.900                   7.040        1183.410            
       7.045         741.150                   7.045        1163.930            
       7.050         682.500                   7.050        1127.500            
       7.055         600.600                   7.055        1068.870            
       7.060         529.620                   7.060        1010.240            
       7.065         453.180                   7.065         929.060            
       7.070         371.280                   7.070         843.370            
       7.075         278.460                   7.075         739.640            
       7.080         191.100                   7.080         649.440            
       7.085         109.200                   7.085         532.180            
       7.090          57.330                   7.090         410.410            
       7.095           0.000                   7.095         288.640            
       7.100           0.000                   7.100         184.910            
       7.105           0.000                   7.105          94.710            
       7.110           0.000                   7.110          45.100            
       7.115           0.000                   7.115           0.000            
       7.120           0.000                   7.120           0.000            
       7.125           0.000                   7.125           0.000            
       7.130           0.000                   7.130           0.000            
       7.135           0.000                   7.135           0.000            
       7.140           0.000                   7.140           0.000            
       7.145           0.000                   7.145           0.000            
       7.150           0.000                   7.150           0.000            
       7.155           0.000                   7.155           0.000            
       7.160           0.000                   7.160           0.000            
       7.165           0.000                   7.165           0.000            
       7.170           0.000                   7.170           0.000            
       7.175           0.000                   7.175           0.000            
       7.180           0.000                   7.180           0.000            
       7.185           0.000                   7.185           0.000            
       7.190           5.000                   7.190           0.000            
       7.195           0.000                   7.195           0.000            
       7.200           7.500                   7.200           0.000            
       7.205           4.980                   7.205           0.000            
       7.210           0.000                   7.210           0.000            
       7.215           0.000                   7.215           0.000            
       7.220           0.000                   7.220           0.000            
       7.225           0.000                   7.225           0.000            
       7.230           2.490                   7.230           0.000            
       7.235           0.000                   7.235           0.000            
       7.240           0.000                   7.240           0.000            
       7.245           0.000                   7.245           0.000            
       7.250           0.000                   7.250           0.000            
       7.255           0.000                   7.255           0.000            
       7.260           0.000                   7.260           0.000            
       7.265           0.000                   7.265           0.000            
       7.270           0.000                   7.270           0.000            
       7.275           0.000                   7.275           0.000            
       7.280           0.000                   7.280           0.000            
       7.285           0.000                   7.285           0.000            
       7.290           0.000                   7.290           0.000            
       7.295           0.000                   7.295           0.000            
       7.300           0.000                   7.300           0.000            
       7.305           0.000                   7.305           0.000            
       7.310           0.000                   7.310           0.000            
       7.315           0.000                   7.315           0.000            
       7.320           0.000                   7.320           0.000            
       7.325           0.000                   7.325           0.000            
       7.330           0.000                   7.330           0.000            
       7.335           0.000                   7.335           0.000            
       7.340           0.000                   7.340           0.000            
       7.345           0.000                   7.345           0.000            
       7.350           0.000                   7.350           0.000            
       7.355           0.000                   7.355           0.000            
       7.360           0.000                   7.360           0.000            
       7.365           0.000                   7.365           0.000            
       7.370           0.000                   7.370           0.000            
       7.375           0.000                   7.375           0.000            
       7.380           0.000                   7.380           0.000            
       7.385           0.000                   7.385           0.000            
       7.390           0.000                   7.390           0.000            
       7.395           0.000                   7.395           0.000            
       7.400           0.000                   7.400           0.000            
       7.405           0.000                   7.405           0.000            
       7.410           0.000                   7.410           0.000            
       7.415           0.000                   7.415           0.000            
       7.420           0.000                   7.420           0.000            
       7.425           0.000                   7.425           0.000            
       7.430           0.000                   7.430           0.000            
       7.435           0.000                   7.435           0.000            
       7.440           0.000                   7.440           0.000            
       7.445           0.000                   7.445           0.000            
       7.450           0.000                   7.450           0.000            
       7.455           0.000                   7.455           0.000            
       7.460           0.000                   7.460           0.000            
       7.465           0.000                   7.465           0.000            
       7.470           0.000                   7.470           0.000            
       7.475           0.000                   7.475           0.000            
       7.480           0.000                   7.480           0.000            
       7.485           0.000                   7.485           0.000            
       7.490           0.000                   7.490           0.000            
       7.495           0.000                   7.495           0.000            
       7.500           0.000                   7.500           0.000            
       7.505           0.000                   7.505           0.000            
       7.510           0.000                   7.510           0.000            
       7.515           0.000                   7.515           0.000            
       7.520           0.000                   7.520           0.000            
       7.525           0.000                   7.525           0.000            
       7.530           0.000                   7.530           0.000            
       7.535           0.000                   7.535           0.000            
       7.540           0.000                   7.540           0.000            
       7.545           0.000                   7.545           0.000            
       7.550           0.000                   7.550           0.000            
       7.555           0.000                   7.555           0.000            
       7.560           0.000                   7.560           0.000            
       7.565           0.000                   7.565           0.000            
       7.570           0.000                   7.570           0.000            
       7.575           0.000                   7.575           0.000            
       7.580           0.000                   7.580         153.900            
       7.585           8.700                   7.585         675.450            
       7.590         191.400                   7.590        1350.900            
       7.595         626.400                   7.595         931.950            
       7.600         843.900                   7.600         666.900            
       7.605         609.000                   7.605         718.200            
       7.610         556.800                   7.610         752.400            
       7.615         574.200                   7.615         855.000            
       7.620         630.750                   7.620         949.050            
       7.625         743.850                   7.625        1077.300            
       7.630         848.250                   7.630        1239.750            
       7.635         926.550                   7.635        1462.050            
       7.640        1004.850                   7.640        1795.500            
       7.645        1087.500                   7.645        2137.500            
       7.650        1165.600                   7.650        2280.000            
       7.655        1175.000                   7.655        2225.280            
       7.660        1151.500                   7.660        2052.000            
       7.665        1123.300                   7.665        1824.000            
       7.670        1090.400                   7.670        1641.600            
       7.675        1052.800                   7.675        1495.680            
       7.680        1019.900                   7.680        1386.240            
       7.685         977.600                   7.685        1340.640            
       7.690         949.400                   7.690        1322.400            
       7.695         916.500                   7.695        1313.280            
       7.700         878.900                   7.700        1331.520            
       7.705         841.300                   7.705        1349.760            
       7.710         808.400                   7.710        1368.000            
       7.715         784.900                   7.715        1377.120            
       7.720         747.300                   7.720        1368.000            
       7.725         731.620                   7.725        1360.000            
       7.730         709.640                   7.730        1327.360            
       7.735         703.360                   7.735        1300.160            
       7.740         697.080                   7.740        1278.400            
       7.745         700.220                   7.745        1256.640            
       7.750         715.920                   7.750        1234.880            
       7.755         725.340                   7.755        1213.120            
       7.760         734.760                   7.760        1196.800            
       7.765         750.460                   7.765        1169.600            
       7.770         772.440                   7.770        1158.720            
       7.775         785.000                   7.775        1131.520            
       7.780         785.000                   7.780        1109.760            
       7.785         772.440                   7.785        1088.000            
       7.790         766.160                   7.790        1077.120            
       7.795         769.300                   7.795        1055.360            
       7.800         778.720                   7.800        1047.500            
       7.805         775.580                   7.805        1034.930            
       7.810         772.440                   7.810        1026.550            
       7.815         778.720                   7.815        1030.740            
       7.820         785.000                   7.820        1022.360            
       7.825         778.720                   7.825        1026.550            
       7.830         775.580                   7.830        1022.360            
       7.835         769.300                   7.835        1026.550            
       7.840         769.300                   7.840        1022.360            
       7.845         759.880                   7.845        1013.980            
       7.850         750.460                   7.850        1001.410            
       7.855         747.320                   7.855         984.650            
       7.860         734.760                   7.860         976.270            
       7.865         715.920                   7.865         959.510            
       7.870         709.640                   7.870         946.940            
       7.875         705.000                   7.875         937.500            
       7.880         690.900                   7.880         918.750            
       7.885         673.980                   7.885         907.500            
       7.890         662.700                   7.890         892.500            
       7.895         654.240                   7.895         877.500            
       7.900         637.320                   7.900         870.000            
       7.905         626.040                   7.905         855.000            
       7.910         603.480                   7.910         840.000            
       7.915         586.560                   7.915         825.000            
       7.920         558.360                   7.920         813.750            
       7.925         530.160                   7.925         802.500            
       7.930         504.780                   7.930         798.750            
       7.935         479.400                   7.935         787.500            
       7.940         448.380                   7.940         780.000            
       7.945         423.000                   7.945         768.750            
       7.950         402.500                   7.950         772.500            
       7.955         359.030                   7.955         757.050            
       7.960         331.660                   7.960         753.960            
       7.965         299.460                   7.965         744.690            
       7.970         268.870                   7.970         744.690            
       7.975         244.720                   7.975         744.690            
       7.980         209.300                   7.980         741.600            
       7.985         173.880                   7.985         732.330            
       7.990         146.510                   7.990         732.330            
       7.995         114.310                   7.995         719.970            
       8.000          88.550                   8.000         732.330            
       8.005          64.400                   8.005         729.240            
       8.010          16.100                   8.010         726.150            
       8.015           0.000                   8.015         723.060            
       8.020           0.000                   8.020         719.970            
       8.025           0.000                   8.025         721.680            
       8.030           0.000                   8.030         727.500            
       8.035           0.000                   8.035         712.950            
       8.040           0.000                   8.040         715.860            
       8.045           0.000                   8.045         715.860            
       8.050           0.000                   8.050         712.950            
       8.055           0.000                   8.055         707.130            
       8.060           0.000                   8.060         704.220            
       8.065           0.000                   8.065         701.310            
       8.070           0.000                   8.070         689.670            
       8.075           0.000                   8.075         683.850            
       8.080           0.000                   8.080         680.940            
       8.085           0.000                   8.085         669.300            
       8.090           0.000                   8.090         669.300            
       8.095           0.000                   8.095         669.300            
       8.100           0.000                   8.100         660.000            
       8.105           0.000                   8.105         649.440            
       8.110           0.000                   8.110         654.720            
       8.115           0.000                   8.115         641.520            
       8.120           0.000                   8.120         638.880            
       8.125           0.000                   8.125         638.880            
       8.130           0.000                   8.130         641.520            
       8.135           0.000                   8.135         636.240            
       8.140           0.000                   8.140         638.880            
       8.145           0.000                   8.145         638.880            
       8.150           0.000                   8.150         641.520            
       8.155           0.000                   8.155         644.160            
       8.160           0.000                   8.160         649.440            
       8.165           0.000                   8.165         649.440            
       8.170           0.000                   8.170         657.360            
       8.175           0.000                   8.175         659.340            
       8.180           0.000                   8.180         662.310            
       8.185           0.000                   8.185         662.310            
       8.190           0.000                   8.190         662.310            
       8.195           0.000                   8.195         671.220            
       8.200           0.000                   8.200         680.130            
       8.205           0.000                   8.205         686.070            
       8.210           0.000                   8.210         692.010            
       8.215           0.000                   8.215         697.950            
       8.220           0.000                   8.220         709.830            
       8.225           0.000                   8.225         709.830            
       8.230           0.000                   8.230         721.710            
       8.235           0.000                   8.235         724.680            
       8.240           0.000                   8.240         739.530            
       8.245           0.000                   8.245         742.500            
       8.250           0.000                   8.250         759.220            
       8.255           0.000                   8.255         756.030            
       8.260           0.000                   8.260         762.410            
       8.265           0.000                   8.265         762.410            
       8.270           0.000                   8.270         768.790            
       8.275           0.000                   8.275         771.980            
       8.280           0.000                   8.280         781.550            
       8.285           0.000                   8.285         775.170            
       8.290           0.000                   8.290         784.740            
       8.295           0.000                   8.295         787.930            
       8.300           0.000                   8.300         787.930            
       8.305           0.000                   8.305         791.120            
       8.310           0.000                   8.310         797.500            
       8.315           0.000                   8.315         794.310            
       8.320           0.000                   8.320         794.310            
       8.325           0.000                   8.325         805.000            
       8.330           0.000                   8.330         795.340            
       8.335           0.000                   8.335         788.900            
       8.340          19.350                   8.340         788.900            
       8.345          43.860                   8.345         788.900            
       8.350          72.240                   8.350         785.680            
       8.355          94.170                   8.355         788.900            
       8.360         107.070                   8.360         782.460            
       8.365         126.420                   8.365         779.240            
       8.370         136.740                   8.370         776.020            
       8.375         161.250                   8.375         759.920            
       8.380         197.370                   8.380         747.040            
       8.385         241.230                   8.385         734.160            
       8.390         283.800                   8.390         721.280            
       8.395         322.500                   8.395         692.300            
       8.400         359.100                   8.400         675.000            
       8.405         400.680                   8.405         639.900            
       8.410         446.040                   8.410         612.900            
       8.415         487.620                   8.415         588.600            
       8.420         532.980                   8.420         550.800            
       8.425         574.560                   8.425         521.100            
       8.430         616.140                   8.430         491.400            
       8.435         653.940                   8.435         459.000            
       8.440         699.300                   8.440         429.300            
       8.445         737.100                   8.445         399.600            
       8.450         774.900                   8.450         369.900            
       8.455         812.700                   8.455         337.500            
       8.460         846.720                   8.460         307.800            
       8.465         892.080                   8.465         272.700            
       8.470         945.000                   8.470         245.700            
       8.475         999.600                   8.475         230.000            
       8.480        1035.300                   8.480         196.880            
       8.485        1081.200                   8.485         161.920            
       8.490        1122.000                   8.490         132.480            
       8.495        1152.600                   8.495         104.880            
       8.500        1188.300                   8.500          81.880            
