File: bi2   18.02.20  02:55:14
Comment: bi2
                    P1Y374-L                                P1Y373-R                                
Time[secs]          Force[N]            Time[secs]          Force[N]            
       2.790         568.260                   2.790         515.000            
       2.795         556.710                   2.795         504.700            
       2.800         559.020                   2.800         504.700            
       2.805         561.330                   2.805         500.580            
       2.810         559.020                   2.810         498.520            
       2.815         559.020                   2.815         500.580            
       2.820         563.640                   2.820         498.520            
       2.825         559.020                   2.825         504.700            
       2.830         556.710                   2.830         498.520            
       2.835         554.400                   2.835         504.700            
       2.840         554.400                   2.840         506.760            
       2.845         554.400                   2.845         504.700            
       2.850         560.000                   2.850         512.500            
       2.855         551.040                   2.855         504.300            
       2.860         548.800                   2.860         504.300            
       2.865         546.560                   2.865         502.250            
       2.870         546.560                   2.870         504.300            
       2.875         544.320                   2.875         504.300            
       2.880         544.320                   2.880         506.350            
       2.885         539.840                   2.885         506.350            
       2.890         539.840                   2.890         502.250            
       2.895         533.120                   2.895         504.300            
       2.900         528.640                   2.900         498.150            
       2.905         526.400                   2.905         504.300            
       2.910         530.880                   2.910         504.300            
       2.915         521.920                   2.915         498.150            
       2.920         524.160                   2.920         504.300            
       2.925         530.000                   2.925         510.000            
       2.930         519.400                   2.930         499.800            
       2.935         519.400                   2.935         501.840            
       2.940         521.520                   2.940         501.840            
       2.945         517.280                   2.945         510.000            
       2.950         508.800                   2.950         501.840            
       2.955         517.280                   2.955         501.840            
       2.960         513.040                   2.960         501.840            
       2.965         510.920                   2.965         503.880            
       2.970         508.800                   2.970         499.800            
       2.975         504.560                   2.975         501.840            
       2.980         510.920                   2.980         499.800            
       2.985         498.200                   2.985         495.720            
       2.990         504.560                   2.990         501.840            
       2.995         498.200                   2.995         499.800            
       3.000         512.500                   3.000         502.500            
       3.005         504.300                   3.005         496.470            
       3.010         506.350                   3.010         498.480            
       3.015         504.300                   3.015         492.450            
       3.020         498.150                   3.020         498.480            
       3.025         504.300                   3.025         492.450            
       3.030         502.250                   3.030         494.460            
       3.035         498.150                   3.035         488.430            
       3.040         502.250                   3.040         494.460            
       3.045         506.350                   3.045         488.430            
       3.050         504.300                   3.050         492.450            
       3.055         506.350                   3.055         494.460            
       3.060         508.400                   3.060         494.460            
       3.065         508.400                   3.065         486.420            
       3.070         512.500                   3.070         488.430            
       3.075         513.760                   3.075         493.520            
       3.080         509.600                   3.080         491.530            
       3.085         509.600                   3.085         497.500            
       3.090         515.840                   3.090         493.520            
       3.095         511.680                   3.095         491.530            
       3.100         515.840                   3.100         491.530            
       3.105         511.680                   3.105         491.530            
       3.110         511.680                   3.110         485.560            
       3.115         511.680                   3.115         489.540            
       3.120         515.840                   3.120         485.560            
       3.125         515.840                   3.125         483.570            
       3.130         511.680                   3.130         485.560            
       3.135         513.760                   3.135         485.560            
       3.140         520.000                   3.140         483.570            
       3.145         511.680                   3.145         491.530            
       3.150         525.760                   3.150         496.000            
       3.155         510.920                   3.155         486.000            
       3.160         519.400                   3.160         490.000            
       3.165         523.640                   3.165         492.000            
       3.170         519.400                   3.170         490.000            
       3.175         523.640                   3.175         500.000            
       3.180         513.040                   3.180         486.000            
       3.185         519.400                   3.185         492.000            
       3.190         521.520                   3.190         492.000            
       3.195         521.520                   3.195         484.000            
       3.200         519.400                   3.200         494.000            
       3.205         523.640                   3.205         492.000            
       3.210         521.520                   3.210         492.000            
       3.215         530.000                   3.215         496.000            
       3.220         525.760                   3.220         496.000            
       3.225         537.500                   3.225         499.800            
       3.230         528.900                   3.230         501.840            
       3.235         531.050                   3.235         493.680            
       3.240         528.900                   3.240         499.800            
       3.245         526.750                   3.245         499.800            
       3.250         524.600                   3.250         501.840            
       3.255         524.600                   3.255         501.840            
       3.260         526.750                   3.260         499.800            
       3.265         524.600                   3.265         501.840            
       3.270         526.750                   3.270         499.800            
       3.275         528.900                   3.275         510.000            
       3.280         528.900                   3.280         499.800            
       3.285         526.750                   3.285         501.840            
       3.290         528.900                   3.290         501.840            
       3.295         528.900                   3.295         503.880            
       3.300         540.000                   3.300         515.000            
       3.305         531.360                   3.305         500.580            
       3.310         529.200                   3.310         500.580            
       3.315         531.360                   3.315         504.700            
       3.320         529.200                   3.320         500.580            
       3.325         531.360                   3.325         498.520            
       3.330         529.200                   3.330         498.520            
       3.335         533.520                   3.335         498.520            
       3.340         529.200                   3.340         504.700            
       3.345         531.360                   3.345         500.580            
       3.350         527.040                   3.350         500.580            
       3.355         533.520                   3.355         498.520            
       3.360         531.360                   3.360         508.820            
       3.365         533.520                   3.365         496.460            
       3.370         535.680                   3.370         498.520            
       3.375         538.160                   3.375         505.000            
       3.380         533.820                   3.380         494.900            
       3.385         535.990                   3.385         498.940            
       3.390         531.650                   3.390         505.000            
       3.395         542.500                   3.395         500.960            
       3.400         538.160                   3.400         498.940            
       3.405         538.160                   3.405         498.940            
       3.410         538.160                   3.410         496.920            
       3.415         535.990                   3.415         496.920            
       3.420         535.990                   3.420         505.000            
       3.425         535.990                   3.425         496.920            
       3.430         538.160                   3.430         498.940            
       3.435         535.990                   3.435         498.940            
       3.440         533.820                   3.440         496.920            
       3.445         535.990                   3.445         505.000            
       3.450         545.000                   3.450         505.000            
       3.455         531.920                   3.455         496.920            
       3.460         538.460                   3.460         498.940            
       3.465         536.280                   3.465         500.960            
       3.470         536.280                   3.470         498.940            
       3.475         534.100                   3.475         505.000            
       3.480         536.280                   3.480         498.940            
       3.485         536.280                   3.485         498.940            
       3.490         531.920                   3.490         500.960            
       3.495         536.280                   3.495         500.960            
       3.500         531.920                   3.500         500.960            
       3.505         534.100                   3.505         498.940            
       3.510         534.100                   3.510         500.960            
       3.515         529.740                   3.515         496.920            
       3.520         525.380                   3.520         498.940            
       3.525         540.000                   3.525         503.880            
       3.530         531.360                   3.530         499.800            
       3.535         535.680                   3.535         495.720            
       3.540         531.360                   3.540         503.880            
       3.545         529.200                   3.545         505.920            
       3.550         531.360                   3.550         503.880            
       3.555         531.360                   3.555         503.880            
       3.560         533.520                   3.560         503.880            
       3.565         527.040                   3.565         503.880            
       3.570         529.200                   3.570         505.920            
       3.575         529.200                   3.575         503.880            
       3.580         524.880                   3.580         505.920            
       3.585         533.520                   3.585         510.000            
       3.590         535.680                   3.590         505.920            
       3.595         529.200                   3.595         510.000            
       3.600         537.500                   3.600         506.350            
       3.605         526.750                   3.605         512.500            
       3.610         528.900                   3.610         504.300            
       3.615         531.050                   3.615         508.400            
       3.620         537.500                   3.620         506.350            
       3.625         526.750                   3.625         506.350            
       3.630         524.600                   3.630         506.350            
       3.635         531.050                   3.635         506.350            
       3.640         528.900                   3.640         508.400            
       3.645         528.900                   3.645         508.400            
       3.650         526.750                   3.650         506.350            
       3.655         537.500                   3.655         508.400            
       3.660         528.900                   3.660         508.400            
       3.665         528.900                   3.665         512.500            
       3.670         531.050                   3.670         508.400            
       3.675         538.160                   3.675         520.000            
       3.680         529.480                   3.680         509.600            
       3.685         533.820                   3.685         513.760            
       3.690         531.650                   3.690         509.600            
       3.695         533.820                   3.695         509.600            
       3.700         535.990                   3.700         511.680            
       3.705         535.990                   3.705         509.600            
       3.710         533.820                   3.710         503.360            
       3.715         538.160                   3.715         515.840            
       3.720         535.990                   3.720         505.440            
       3.725         538.160                   3.725         511.680            
       3.730         533.820                   3.730         505.440            
       3.735         538.160                   3.735         503.360            
       3.740         533.820                   3.740         509.600            
       3.745         542.500                   3.745         503.360            
       3.750         542.500                   3.750         515.000            
       3.755         533.820                   3.755         504.700            
       3.760         533.820                   3.760         500.580            
       3.765         538.160                   3.765         504.700            
       3.770         538.160                   3.770         504.700            
       3.775         529.480                   3.775         496.460            
       3.780         535.990                   3.780         500.580            
       3.785         538.160                   3.785         498.520            
       3.790         533.820                   3.790         504.700            
       3.795         538.160                   3.795         504.700            
       3.800         538.160                   3.800         500.580            
       3.805         535.990                   3.805         506.760            
       3.810         538.160                   3.810         498.520            
       3.815         535.990                   3.815         504.700            
       3.820         531.650                   3.820         504.700            
       3.825         547.500                   3.825         505.920            
       3.830         534.360                   3.830         501.840            
       3.835         534.360                   3.835         499.800            
       3.840         536.550                   3.840         510.000            
       3.845         536.550                   3.845         499.800            
       3.850         536.550                   3.850         501.840            
       3.855         538.740                   3.855         499.800            
       3.860         534.360                   3.860         499.800            
       3.865         532.170                   3.865         495.720            
       3.870         538.740                   3.870         499.800            
       3.875         538.740                   3.875         499.800            
       3.880         532.170                   3.880         503.880            
       3.885         532.170                   3.885         503.880            
       3.890         534.360                   3.890         499.800            
       3.895         529.980                   3.895         501.840            
       3.900         540.000                   3.900         500.580            
       3.905         535.680                   3.905         500.580            
       3.910         533.520                   3.910         504.700            
       3.915         533.520                   3.915         504.700            
       3.920         533.520                   3.920         498.520            
       3.925         529.200                   3.925         508.820            
       3.930         529.200                   3.930         515.000            
       3.935         533.520                   3.935         510.880            
       3.940         529.200                   3.940         506.760            
       3.945         531.360                   3.945         506.760            
       3.950         527.040                   3.950         506.760            
       3.955         527.040                   3.955         506.760            
       3.960         533.520                   3.960         506.760            
       3.965         524.880                   3.965         506.760            
       3.970         520.560                   3.970         510.880            
       3.975         528.240                   3.975         517.500            
       3.980         523.980                   3.980         507.150            
       3.985         523.980                   3.985         509.220            
       3.990         528.240                   3.990         503.010            
       3.995         526.110                   3.995         507.150            
       4.000         528.240                   4.000         503.010            
       4.005         532.500                   4.005         507.150            
       4.010         528.240                   4.010         509.220            
       4.015         526.110                   4.015         509.220            
       4.020         526.110                   4.020         509.220            
       4.025         528.240                   4.025         511.290            
       4.030         526.110                   4.030         509.220            
       4.035         528.240                   4.035         509.220            
       4.040         528.240                   4.040         509.220            
       4.045         528.240                   4.045         511.290            
       4.050         537.500                   4.050         513.360            
       4.055         531.050                   4.055         517.500            
       4.060         526.750                   4.060         513.360            
       4.065         524.600                   4.065         511.290            
       4.070         524.600                   4.070         511.290            
       4.075         526.750                   4.075         509.220            
       4.080         528.900                   4.080         503.010            
       4.085         524.600                   4.085         503.010            
       4.090         524.600                   4.090         503.010            
       4.095         522.450                   4.095         507.150            
       4.100         524.600                   4.100         500.940            
       4.105         524.600                   4.105         500.940            
       4.110         528.900                   4.110         498.870            
       4.115         518.150                   4.115         496.800            
       4.120         524.600                   4.120         494.730            
       4.125         531.050                   4.125         500.000            
       4.130         531.050                   4.130         494.000            
       4.135         528.900                   4.135         490.000            
       4.140         522.450                   4.140         490.000            
       4.145         526.750                   4.145         490.000            
       4.150         524.600                   4.150         486.000            
       4.155         528.900                   4.155         484.000            
       4.160         524.600                   4.160         486.000            
       4.165         528.900                   4.165         476.000            
       4.170         533.200                   4.170         476.000            
       4.175         533.200                   4.175         476.000            
       4.180         537.500                   4.180         474.000            
       4.185         533.200                   4.185         472.000            
       4.190         537.500                   4.190         472.000            
       4.195         537.500                   4.195         466.000            
       4.200         548.080                   4.200         470.000            
       4.205         543.660                   4.205         466.240            
       4.210         545.870                   4.210         458.720            
       4.215         543.660                   4.215         462.480            
       4.220         543.660                   4.220         462.480            
       4.225         548.080                   4.225         451.200            
       4.230         548.080                   4.230         456.840            
       4.235         545.870                   4.235         456.840            
       4.240         545.870                   4.240         454.960            
       4.245         545.870                   4.245         451.200            
       4.250         548.080                   4.250         449.320            
       4.255         548.080                   4.255         451.200            
       4.260         548.080                   4.260         439.920            
       4.265         548.080                   4.265         436.160            
       4.270         552.500                   4.270         432.400            
       4.275         552.500                   4.275         440.000            
       4.280         543.660                   4.280         425.920            
       4.285         545.870                   4.285         429.440            
       4.290         539.240                   4.290         417.120            
       4.295         541.450                   4.295         411.840            
       4.300         534.820                   4.300         404.800            
       4.305         534.820                   4.305         396.000            
       4.310         528.190                   4.310         396.000            
       4.315         530.400                   4.315         387.200            
       4.320         521.560                   4.320         387.200            
       4.325         519.350                   4.325         383.680            
       4.330         514.930                   4.330         383.680            
       4.335         510.510                   4.335         383.680            
       4.340         510.510                   4.340         378.400            
       4.345         508.300                   4.345         374.880            
       4.350         515.000                   4.350         387.040            
       4.355         500.580                   4.355         383.760            
       4.360         496.460                   4.360         382.120            
       4.365         496.460                   4.365         387.040            
       4.370         496.460                   4.370         391.960            
       4.375         494.400                   4.375         391.960            
       4.380         492.340                   4.380         398.520            
       4.385         492.340                   4.385         396.880            
       4.390         486.160                   4.390         398.520            
       4.395         486.160                   4.395         401.800            
       4.400         486.160                   4.400         398.520            
       4.405         492.340                   4.405         406.720            
       4.410         488.220                   4.410         401.800            
       4.415         492.340                   4.415         406.720            
       4.420         496.460                   4.420         410.000            
       4.425         505.780                   4.425         417.500            
       4.430         503.690                   4.430         414.160            
       4.435         501.600                   4.435         414.160            
       4.440         503.690                   4.440         414.160            
       4.445         505.780                   4.445         412.490            
       4.450         512.050                   4.450         412.490            
       4.455         516.230                   4.455         409.150            
       4.460         512.050                   4.460         404.140            
       4.465         509.960                   4.465         404.140            
       4.470         522.500                   4.470         402.470            
       4.475         505.780                   4.475         402.470            
       4.480         503.690                   4.480         402.470            
       4.485         499.510                   4.485         399.130            
       4.490         503.690                   4.490         394.120            
       4.495         497.420                   4.495         399.130            
       4.500         505.780                   4.500         410.000            
       4.505         499.510                   4.505         401.800            
       4.510         501.600                   4.510         403.440            
       4.515         497.420                   4.515         403.440            
       4.520         497.420                   4.520         403.440            
       4.525         497.420                   4.525         410.000            
       4.530         493.240                   4.530         406.720            
       4.535         493.240                   4.535         403.440            
       4.540         497.420                   4.540         403.440            
       4.545         499.510                   4.545         406.720            
       4.550         509.960                   4.550         401.800            
       4.555         509.960                   4.555         396.880            
       4.560         518.320                   4.560         401.800            
       4.565         514.140                   4.565         401.800            
       4.570         522.500                   4.570         403.440            
       4.575         529.740                   4.575         411.180            
       4.580         529.740                   4.580         411.180            
       4.585         531.920                   4.585         416.520            
       4.590         529.740                   4.590         421.860            
       4.595         538.460                   4.595         430.760            
       4.600         538.460                   4.600         439.660            
       4.605         538.460                   4.605         439.660            
       4.610         545.000                   4.610         441.440            
       4.615         538.460                   4.615         441.440            
       4.620         536.280                   4.620         439.660            
       4.625         538.460                   4.625         441.440            
       4.630         538.460                   4.630         445.000            
       4.635         538.460                   4.635         439.660            
       4.640         536.280                   4.640         441.440            
       4.645         534.100                   4.645         436.100            
       4.650         536.800                   4.650         441.320            
       4.655         536.800                   4.655         435.710            
       4.660         536.800                   4.660         439.450            
       4.665         536.800                   4.665         448.800            
       4.670         541.200                   4.670         450.670            
       4.675         543.400                   4.675         461.890            
       4.680         541.200                   4.680         456.280            
       4.685         543.400                   4.685         456.280            
       4.690         545.600                   4.690         467.500            
       4.695         545.600                   4.695         463.760            
       4.700         550.000                   4.700         461.890            
       4.705         541.200                   4.705         467.500            
       4.710         550.000                   4.710         463.760            
       4.715         541.200                   4.715         463.760            
       4.720         541.200                   4.720         461.890            
       4.725         550.000                   4.725         471.240            
       4.730         536.800                   4.730         461.040            
       4.735         532.400                   4.735         469.200            
       4.740         536.800                   4.740         473.280            
       4.745         528.000                   4.745         477.360            
       4.750         536.800                   4.750         477.360            
       4.755         536.800                   4.755         483.480            
       4.760         545.600                   4.760         489.600            
       4.765         545.600                   4.765         495.720            
       4.770         550.000                   4.770         493.680            
       4.775         550.000                   4.775         503.880            
       4.780         545.600                   4.780         503.880            
       4.785         550.000                   4.785         510.000            
       4.790         543.400                   4.790         510.000            
       4.795         543.400                   4.795         510.000            
       4.800         544.500                   4.800         519.750            
       4.805         533.250                   4.805         510.750            
       4.810         526.500                   4.810         524.250            
       4.815         522.000                   4.815         524.250            
       4.820         519.750                   4.820         524.250            
       4.825         519.750                   4.825         522.000            
       4.830         513.000                   4.830         528.750            
       4.835         522.000                   4.835         531.000            
       4.840         524.250                   4.840         531.000            
       4.845         528.750                   4.845         528.750            
       4.850         540.000                   4.850         542.250            
       4.855         549.000                   4.855         549.000            
       4.860         549.000                   4.860         549.000            
       4.865         553.500                   4.865         555.750            
       4.870         562.500                   4.870         562.500            
       4.875         569.250                   4.875         572.000            
       4.880         569.250                   4.880         569.250            
       4.885         579.370                   4.885         580.250            
       4.890         581.900                   4.890         588.500            
       4.895         579.370                   4.895         588.500            
       4.900         584.430                   4.900         599.500            
       4.905         592.020                   4.905         607.750            
       4.910         599.610                   4.910         616.000            
       4.915         592.020                   4.915         621.500            
       4.920         599.610                   4.920         632.500            
       4.925         602.140                   4.925         649.000            
       4.930         607.200                   4.930         654.500            
       4.935         614.790                   4.935         662.750            
       4.940         622.380                   4.940         673.750            
       4.945         632.500                   4.945         687.500            
       4.950         642.600                   4.950         694.510            
       4.955         639.540                   4.955         704.980            
       4.960         654.840                   4.960         722.430            
       4.965         654.840                   4.965         729.410            
       4.970         660.960                   4.970         746.860            
       4.975         667.080                   4.975         760.820            
       4.980         676.260                   4.980         774.780            
       4.985         682.380                   4.985         778.270            
       4.990         694.620                   4.990         792.230            
       4.995         706.860                   4.995         809.680            
       5.000         712.980                   5.000         816.660            
       5.005         728.280                   5.005         834.110            
       5.010         743.580                   5.010         844.580            
       5.015         749.700                   5.015         862.030            
       5.020         765.000                   5.020         872.500            
       5.025         776.860                   5.025         887.360            
       5.030         784.020                   5.030         891.120            
       5.035         784.020                   5.035         902.400            
       5.040         794.760                   5.040         906.160            
       5.045         809.080                   5.045         913.680            
       5.050         816.240                   5.050         917.440            
       5.055         823.400                   5.055         917.440            
       5.060         834.140                   5.060         924.960            
       5.065         841.300                   5.065         928.720            
       5.070         844.880                   5.070         940.000            
       5.075         866.360                   5.075         932.480            
       5.080         866.360                   5.080         932.480            
       5.085         877.100                   5.085         932.480            
       5.090         887.840                   5.090         928.720            
       5.095         895.000                   5.095         924.960            
       5.100         899.100                   5.100         927.500            
       5.105         899.100                   5.105         912.660            
       5.110         913.900                   5.110         901.530            
       5.115         917.600                   5.115         897.820            
       5.120         925.000                   5.120         886.690            
       5.125         917.600                   5.125         871.850            
       5.130         921.300                   5.130         857.010            
       5.135         910.200                   5.135         849.590            
       5.140         891.700                   5.140         838.460            
       5.145         880.600                   5.145         819.910            
       5.150         858.400                   5.150         808.780            
       5.155         847.300                   5.155         790.230            
       5.160         821.400                   5.160         782.810            
       5.165         799.200                   5.165         764.260            
       5.170         769.600                   5.170         742.000            
       5.175         750.000                   5.175         722.500            
       5.180         708.000                   5.180         684.930            
       5.185         672.000                   5.185         658.920            
       5.190         633.000                   5.190         612.680            
       5.195         600.000                   5.195         569.330            
       5.200         555.000                   5.200         517.310            
       5.205         519.000                   5.205         459.510            
       5.210         477.000                   5.210         393.040            
       5.215         435.000                   5.215         332.350            
       5.220         390.000                   5.220         271.660            
       5.225         357.000                   5.225         205.190            
       5.230         300.000                   5.230         156.060            
       5.235         261.000                   5.235         106.930            
       5.240         222.000                   5.240          63.580            
       5.245         177.000                   5.245           5.780            
       5.250         140.000                   5.250           0.000            
       5.255          94.640                   5.255           0.000            
       5.260          54.880                   5.260           0.000            
       5.265           0.000                   5.265           0.000            
       5.270           0.000                   5.270           0.000            
       5.275           0.000                   5.275           0.000            
       5.280           0.000                   5.280           0.000            
       5.285           2.240                   5.285           0.000            
       5.290           0.000                   5.290           0.000            
       5.295           0.000                   5.295           0.000            
       5.300           0.000                   5.300           0.000            
       5.305           0.000                   5.305           0.000            
       5.310           0.000                   5.310           0.000            
       5.315           0.000                   5.315           0.000            
       5.320           0.000                   5.320           0.000            
       5.325           0.000                   5.325           0.000            
       5.330           0.000                   5.330           0.000            
       5.335           0.000                   5.335           0.000            
       5.340           0.000                   5.340           0.000            
       5.345           0.000                   5.345           0.000            
       5.350           0.000                   5.350           0.000            
       5.355           0.000                   5.355           0.000            
       5.360           0.000                   5.360           0.000            
       5.365           0.000                   5.365           0.000            
       5.370           0.000                   5.370           0.000            
       5.375           0.000                   5.375           0.000            
       5.380           0.000                   5.380           0.000            
       5.385           0.000                   5.385           0.000            
       5.390           0.000                   5.390           0.000            
       5.395           0.000                   5.395           0.000            
       5.400           0.000                   5.400           0.000            
       5.405           0.000                   5.405           0.000            
       5.410           0.000                   5.410           0.000            
       5.415           0.000                   5.415           0.000            
       5.420           0.000                   5.420           0.000            
       5.425           0.000                   5.425           0.000            
       5.430           0.000                   5.430           0.000            
       5.435           0.000                   5.435           0.000            
       5.440           0.000                   5.440           0.000            
       5.445           0.000                   5.445           0.000            
       5.450           0.000                   5.450           0.000            
       5.455           0.000                   5.455           0.000            
       5.460           0.000                   5.460           0.000            
       5.465           0.000                   5.465           0.000            
       5.470           0.000                   5.470           0.000            
       5.475           0.000                   5.475           0.000            
       5.480           0.000                   5.480           0.000            
       5.485           0.000                   5.485           0.000            
       5.490           0.000                   5.490           0.000            
       5.495           0.000                   5.495           0.000            
       5.500           0.000                   5.500           0.000            
       5.505           0.000                   5.505           0.000            
       5.510           0.000                   5.510           0.000            
       5.515           0.000                   5.515           0.000            
       5.520           0.000                   5.520           2.500            
       5.525           0.000                   5.525           0.000            
       5.530           0.000                   5.530           0.000            
       5.535           0.000                   5.535           0.000            
       5.540           0.000                   5.540           2.500            
       5.545           0.000                   5.545           2.500            
       5.550           0.000                   5.550           4.610            
       5.555           0.000                   5.555           0.000            
       5.560           0.000                   5.560           4.610            
       5.565           0.000                   5.565           4.610            
